indice,TransactionID,y,score_lgb,score_hard_lgb,score_segment_lgb,score_catboost,score_xgboost,score_stack_raw,score_stack,score_candidato_v4
414474,3401474,0,0.0003597678847474,0.0004519395249238,0.0002853472701525,0.0042054193453347,0.0039419904,0.01530184919464,0.0193086455008003,0.0017719377250467441
414475,3401475,0,0.0004320286196456,0.0004660837740824,0.0006275866386217,0.0222678429893665,0.004872016,0.0096521795595639,0.0128061024413937,0.0033187592135232873
414476,3401476,0,0.0003211055278323,0.0004309915886129,0.0003319930937945,0.0048727616071757,0.0038262533,0.0096529043052064,0.0128069597041783,0.0019990538093796716
414477,3401477,1,0.0362418243142111,0.018674675460537,0.0245683255225721,0.2686053679541479,0.03632566,0.0133079940762215,0.0170505070652108,0.05953837914310007
414478,3401478,0,0.0673451586240932,0.097881596863241,0.0502058547181795,0.0334251192832522,0.034417883,0.0250911893337958,0.0299895573017678,0.10262943239619868
414479,3401479,1,0.997296699102734,0.997868892594655,0.9890250465283884,0.9943442670554546,0.97541964,0.9997021100530528,0.9991401356636368,0.9774267031847431
414480,3401480,0,0.0005419304225106,0.0005443602877223,0.0004792743539825,0.0036209403284095,0.005384542,0.010703708622695,0.0140427131919918,0.0026778800797400753
414481,3401481,0,0.0106240418529215,0.0105171027942204,0.0173743306251453,0.0061558551303835,0.0071272803,0.0144754462040244,0.0183769328526257,0.04556340973184987
414482,3401482,1,0.9746893125244558,0.975644832930249,0.977228553389728,0.9842736737081866,0.9790107,0.9996462371874192,0.9989973231926392,0.959932041251866
414483,3401483,1,0.2330112760104912,0.10101817133356,0.2827388076268957,0.3033635467076402,0.091074005,0.0727293296086282,0.0772848763522933,0.3622909184927647
414484,3401484,0,0.0053267977705672,0.0040396280751983,0.0034556403558336,0.0290177465501625,0.011560765,0.008818240724231,0.0118148226716358,0.012847810179090785
414485,3401485,0,0.0036234049482896,0.0025469918825898,0.0033037535019747,0.0121379932180765,0.002628772,0.0104753717826708,0.0137753731899906,0.01239938214459488
414486,3401486,0,0.0134914876843765,0.0133807712989911,0.0235122566837433,0.0162457747738328,0.017613892,0.0147020327346682,0.0186329685462721,0.0575588997600017
414487,3401487,0,0.0023758998772039,0.0029776658892275,0.0026643738487472,0.0096193824590995,0.0043236306,0.012259171065829,0.0158478216400675,0.010459404157238615
414488,3401488,1,0.9939525530645968,0.9932619372978668,0.976599449631012,0.9939235536304142,0.9770896,0.999707446798116,0.999153918779762,0.9590672368950174
414489,3401489,0,0.0234115118030014,0.0122990198506978,0.0119358860291106,0.0289866353267673,0.08736283,0.0193556406156164,0.0238036232251018,0.03402824164012951
414490,3401490,0,0.0149108959407684,0.0050036552513155,0.0154186035340611,0.1249538577820748,0.050796848,0.016375279757709,0.0205105747604697,0.04153194433478255
414491,3401491,1,0.010907194486173,0.0083037803671165,0.0092622793922111,0.0102079961330537,0.021753326,0.0248392339382285,0.0297214222703601,0.02791124092437695
414492,3401492,0,0.0006427826410574,0.0008236371695237,0.0004391177515398,0.0035295267702415,0.0015879559,0.0114766345486524,0.0149430767511387,0.002497682584608658
414493,3401493,0,0.0038158751622292,0.0067726419256099,0.0023635784813643,0.0071921944495318,0.0044378503,0.0150314019277445,0.0190043657000649,0.009512895925247653
414494,3401494,1,0.9873968350932624,0.9892741832570716,0.971969983229736,0.9881471207747544,0.96843666,0.9997985710413088,0.9993939386015708,0.952854609383136
414495,3401495,0,0.0045369413425806,0.0037711516918375,0.002425355225858,0.013098918689173,0.010931675,0.0110202729387572,0.0144123128138186,0.009709291381936394
414496,3401496,0,0.0021972653416783,0.0025274606120682,0.0001352308140931,0.0099582557033529,0.0012254857,0.0118202887867451,0.0153412141832096,0.0009772856958849897
414497,3401497,1,0.9955189801028034,0.9972135264412864,0.9855556425945432,0.9947525115414164,0.98066735,0.9997262675365316,0.999202744614466,0.9719743652587698
414498,3401498,0,0.0020524490132543,0.0017664582784332,0.0014264628700057,0.0042285119139531,0.0015702238,0.0101742279459126,0.0134218016216717,0.0063738161712526345
414499,3401499,0,0.0005743247260141,0.0005901313438454,0.0008862091564548,0.0034541435551107,0.0013414475,0.0109977955329217,0.0143861087729447,0.004366834576462081
414500,3401500,0,0.0017813652730789,0.0017244450831064,0.0019925242395816,0.0194338447132892,0.03528433,0.0152036420242911,0.0191982224952865,0.00830888158489838
414501,3401501,0,0.0217799036908567,0.0130682640686805,0.0363854272463356,0.0331235540644372,0.03053635,0.021629656003882,0.026277836805048,0.0804146198865561
414502,3401502,0,0.0315050298326529,0.021784621944492,0.0346881989157286,0.0321490316473242,0.040426012,0.0183982712698535,0.0227524258217109,0.07754071410918262
414503,3401503,0,0.0005684128716407,0.0007615642585874,0.001867642578644,0.0071553176267503,0.004844467,0.0101495637829798,0.0133927927713952,0.007893244509729462
414504,3401504,0,0.0001339710608187,0.0001247117911521,0.0002395162903712,0.0046804791125079,0.00063815544,0.0133245251354945,0.0170693769356912,0.0015412402389304832
414505,3401505,0,0.0373452715194591,0.0295918847734043,0.0328533079460641,0.0350425738240487,0.05639908,0.0171955297907936,0.0214230856104755,0.07439130699034643
414506,3401506,0,0.0006750209807097,0.0003621399233316,0.0004424855613687,0.0097136430705091,0.006075878,0.0093256536347335,0.012419141326695,0.0025129214888562957
414507,3401507,0,0.0012343954483544,0.0005287118719172,0.0010364242920771,0.0081440540905034,0.0036398447,0.0100445963692871,0.0132692476439154,0.004945575625608996
414508,3401508,0,0.0016288146416912,0.0008353217596857,0.0020995225326748,0.0178003806906174,0.0049791955,0.0109834946789379,0.0143694338311508,0.008660618353574503
414509,3401509,0,0.0027061644152717,0.0031577618627855,0.0020804557180922,0.0101458264405553,0.009479398,0.0170649836590719,0.0212781862719742,0.008598223609934244
414510,3401510,0,0.0023744635330754,0.0019123374425972,0.0010340215328535,0.0095056536107803,0.004017526,0.0303163931998785,0.0354869308546204,0.004936462275137358
414511,3401511,0,0.0028893316536468,0.0033614440315594,0.0015194728173029,0.0070666869577917,0.0061651026,0.0134981558956518,0.0172674166677,0.006701527199680741
414512,3401512,0,0.0003547222422439,0.0004096486110381,0.0004901124514913,0.0045180164104043,0.0031405154,0.014133781963542,0.0179900174574064,0.0027259737789128184
414513,3401513,0,0.0014717553097914,0.000948999747169,0.0007982680104332,0.0033711170021657,0.006811592,0.010851685649553,0.014215629678807,0.004018635179259533
414514,3401514,0,0.0020972245987293,0.0018959099377656,0.0026100205883682,0.0087508972629594,0.010687363,0.0122732015965453,0.0158639837537932,0.010290137526379414
414515,3401515,0,0.000603616177471,0.0006550036013975,0.0004207583374054,0.0066565623656145,0.001829421,0.011689870972295,0.0151902727283313,0.002414180230566826
414516,3401516,0,0.0010216193749988,0.001120464314936,0.0009978469836817,0.0135947468629409,0.0032245894,0.0108866947857539,0.0142565008717667,0.004798716832511766
414517,3401517,0,0.0007271618735372,0.0004888112898904,0.0007262024166643,0.0032429582688263,0.0013286353,0.010166411553598,0.0134126091829223,0.0037273376663178844
414518,3401518,0,0.0019843385789918,0.0013752257754915,0.0031705380537647,0.0071194013516106,0.00742061,0.0097257402908506,0.0128930773837527,0.01200240053957034
414519,3401519,0,8.416656142863783e-05,6.854280941215665e-05,0.000146186434877,0.0125116641302357,0.0017295831,0.0087269950396509,0.011705750313172,0.0010398922734165179
414520,3401520,0,0.0005741589838476,0.000406775572881,0.0003018836232344,0.0546702180911935,0.02024889,0.0098446394070865,0.0130335053168201,0.001853264052357125
414521,3401521,0,0.0053140194291959,0.002224959211775,0.002896037123389,0.0061744127221467,0.004029809,0.0131511953350565,0.0168713946067402,0.011172779740695641
414522,3401522,0,0.0314427601271511,0.0035870101067663,0.0095654005402686,0.0399721590482122,0.002181368,0.0107018349686057,0.014040522073073,0.028623587453025432
414523,3401523,0,0.02265670629501,0.0157011749186136,0.0169206476551345,0.0306575518794297,0.050390504,0.0168241327094124,0.021010529259987,0.044638491023700565
414524,3401524,0,0.0035848982560664,0.0033995752785799,0.003521308899959,0.0120631703861656,0.011371123,0.0149277532509723,0.0188875898253554,0.013040360365810534
414525,3401525,1,0.9311392783112632,0.9205423573147752,0.8736387497603794,0.0252729865070496,0.30105162,0.9958357928607569,0.9909457183662488,0.8480998006376728
414526,3401526,0,0.0038795485212011,0.0035324703549622,0.0021375142464009,0.0026214295483083,0.0013329237,0.0123731586044468,0.0159790675979282,0.008784586407891511
414527,3401527,0,0.0079025185999819,0.004019904995552,0.0096137856058445,0.0628474597514856,0.051107384,0.0152579365641053,0.0192592804224561,0.02873680850014549
414528,3401528,0,0.0033817735048871,0.002965436426896,0.0041578543518223,0.0096149849770835,0.008252371,0.0209659276837416,0.025558820559867,0.014868870858222477
414529,3401529,0,0.0009994825165507,0.0006114068208031,0.0027210741497275,0.0142980425552029,0.015915815,0.0111794799271975,0.014597747081026,0.010635193824047628
414530,3401530,0,0.0074393432167504,0.0023668248623715,0.0022741680730027,0.0074939907598423,0.011089079,0.0173625917196843,0.0216083369164704,0.00922669718147776
414531,3401531,0,0.0001431295678538,0.0001066320197043,0.0002554598913372,0.0028118563874635,0.0003781857,0.0101401923137753,0.0133817684424108,0.0016224402601788272
414532,3401532,0,0.0049393625979565,0.0021444655902526,0.0059587491252627,0.055104130407227,0.016430713,0.0118155082257279,0.0153356845804948,0.019743915711996584
414533,3401533,0,0.0224962410671022,0.028357870815466,0.035185467448402,0.0219080192271944,0.0056020753,0.0137101690658039,0.0175088517998919,0.0783865408147327
414534,3401534,1,0.864332347783012,0.8683140797233316,0.918083726868292,0.7062627829777699,0.9120499,0.9994023273078462,0.9983978909518286,0.8914037111285795
414535,3401535,0,0.0004301518244842,0.0003841154191506,0.000225411509671,0.0036153551202824,0.0062038875,0.0097045539614481,0.0128680350714884,0.001468480821868447
414536,3401536,0,0.0001398259352029,9.716137127224691e-05,0.0001512369038832,0.0085839588145337,0.0015961659,0.0088513375583655,0.011854354873432,0.0010684288358040381
414537,3401537,0,0.0076230748926715,0.0039264508610657,0.0013783684783721,0.0104779943379758,0.012573732,0.0123961103984607,0.0160054781936095,0.006202610876551609
414538,3401538,0,0.0868605491538276,0.022657105232568,0.0548015250738847,0.0967419932989869,0.14561923,0.0450548245598532,0.0504783686633473,0.10962283881916653
414539,3401539,0,0.0093145825752378,0.0177622869563594,0.0225765287099686,0.0114693541161701,0.0034532577,0.0121837754460311,0.0157609364037338,0.05578611592054192
414540,3401540,0,0.0045386501864673,0.0034670866488862,0.0040201018542167,0.0043326504648967,0.009793096,0.0113440744465554,0.0147891496112812,0.014478670132692703
414541,3401541,0,0.0007724286539944,0.0008272287263519,0.0007952745370531,0.0096836318151988,0.0053186896,0.0111111308466886,0.0145181743986317,0.004006646849471475
414542,3401542,0,0.0140385830924853,0.0100981614324521,0.0137239341755394,0.0286824263566821,0.01834414,0.014580258639826,0.018495422586213,0.03793768279995633
414543,3401543,0,0.002021921146174,0.0016908837140038,0.0010050860555159,0.0088148633999649,0.002947062,0.0101836023151983,0.0134328252852248,0.004826363833813846
414544,3401544,1,0.938964838416122,0.92622539378517,0.8539932039732794,0.0443667044552394,0.24915741,0.9944304739507372,0.9882732473193282,0.830101003235751
414545,3401545,0,0.0106286717393644,0.0125776224027912,0.0268778253304011,0.0191419919997226,0.01235712,0.0139772536408559,0.0178124120887227,0.06379362824314432
414546,3401546,0,0.0055830059561724,0.0020845459986749,0.0144879776729887,0.0669209308698774,0.04888137,0.0139638064358409,0.0177971439007063,0.03957061206695435
414547,3401547,0,0.0034629864324869,0.0030547143631074,0.0043520277683413,0.0129602566194595,0.006142664,0.0107115523483196,0.0140518854686411,0.015414134026073754
414548,3401548,0,0.0028473310533903,0.0023874504938437,0.0026518134824834,0.0123980882816556,0.002280782,0.0126322036134692,0.0162768376936839,0.010420354935037703
414549,3401549,0,0.0010450839573367,0.0013033656061599,0.0019553047244543,0.0241355859192525,0.0224659,0.0189966354641043,0.0234101291180767,0.008185598409430573
414550,3401550,0,0.000372080736189,0.0003139201062655,0.0001805459180786,0.0079576165157348,0.007544902,0.0102019614942174,0.0134544112706795,0.001230435684407103
414551,3401551,0,0.0073315557504286,0.0024671348765712,0.0173806491627427,0.0672912434454577,0.048541557,0.0141143014047009,0.0179679257309209,0.04557624931252537
414552,3401552,0,0.0008325507878306,0.0010151204589624,0.0023238106354564,0.010051035205923,0.0032496096,0.0132101483337605,0.016938764738164,0.009385890850064586
414553,3401553,1,0.9983788465004966,0.999215769335137,0.9900163268833287,0.9927057384742992,0.9885529,0.9997764166360638,0.9993346796902248,0.9790506754421447
414554,3401554,0,0.1019361895098943,0.0715349240887718,0.1176103550990957,0.0439929482768027,0.116706744,0.0608897825790884,0.0659838866968519,0.19301983773701947
414555,3401555,0,0.000366509195622,0.0003782264369637,0.0002689885337736,0.0034054030475938,0.0028056535,0.0107896477169959,0.0141431680517477,0.001690530467764677
414556,3401556,0,0.0013479860699178,0.0012567838193562,0.0013180741680538,0.0046910472197347,0.0020501951,0.0114695101046051,0.014934808957496,0.0059861942003948026
414557,3401557,0,0.0003215713409186,0.0002990118872988,0.0003385526954964,0.0043925949713942,0.0010000598,0.0104278331174002,0.0137196336944682,0.002030448902086089
414558,3401558,0,0.0048526780756938,0.0035683620808275,0.003654222231254,0.019287005335488,0.011734449,0.0123969714073558,0.0160064688497573,0.01342772274693772
414559,3401559,0,0.0028080064868611,0.0024218927517018,0.0029562296716842,0.0077396076505167,0.0051365644,0.0140717165889044,0.0179196210563839,0.011356096942661445
414560,3401560,0,0.0054293700102886,0.002816584520335,0.0023167244758081,0.0054292510641056,0.0046873055,0.0126546232350429,0.0163025768492565,0.009363211622185695
414561,3401561,0,0.0078334853674845,0.0093471843645715,0.0094055756115792,0.0567347555566672,0.03097128,0.0081959951647617,0.0110684697711395,0.02824865225743243
414562,3401562,0,0.0015302403430431,0.0015837716699519,0.0010953217390588,0.0030962722475247,0.0042233216,0.0186546732909487,0.023034542801909,0.0051676192676176885
414563,3401563,0,0.0028973387296573,0.0034857275679818,0.0022565559611341,0.0431617994738825,0.010176452,0.008716484366719,0.0116931781300226,0.009170041482230483
414564,3401564,0,0.0016029306145885,0.001444927027001,0.0005929964494096,0.0081700352874086,0.0071987654,0.0143534381777881,0.0182388834133465,0.0031723768048754304
414565,3401565,0,0.0001831363335297,9.51376430615218e-05,0.0001676867829505,0.011292035237021,0.0022226877,0.0145924986350078,0.0185092536299621,0.001160072217290788
414566,3401566,0,0.0007081199440232,0.0005799334541369,0.0016265530482045,0.0091122796268209,0.003680033,0.0121462657263938,0.0157176883667783,0.007073640370300428
414567,3401567,0,0.0002136502152376,0.0002041168110786,0.0001255630864284,0.0035740386556992,0.002731215,0.0123849799724173,0.0159926711061311,0.0009211767277218075
414568,3401568,0,0.0001315026067751,0.0001472722578819,0.0003927941047729,0.0076883663568917,0.005030745,0.016280954732866,0.020405318049036,0.002285535162660905
414569,3401569,0,0.0064700127953519,0.0038837802329862,0.0070255842953032,0.0099706137919157,0.0042821285,0.0107325952640691,0.0140764889168853,0.022472849279352527
414570,3401570,0,0.0003636519941693,0.0007033825328659,0.0004322663616486,0.0094566101968316,0.008912357,0.0118952936686086,0.0154279388469864,0.0024666065360384863
414571,3401571,0,0.0105346816004338,0.0047846719865122,0.0072369171679778,0.0136198276666815,0.007923801,0.012206187312157,0.0157867698431219,0.023001977221428396
414572,3401572,0,0.0022516770958367,0.0020706102490751,0.0013224938716301,0.0111792272726672,0.0104906205,0.0133957732748211,0.0171506755650809,0.006002127417647116
414573,3401573,0,0.0018001558816333,0.0015914623045242,0.0035822130162225,0.0069178795194321,0.006025689,0.012252861589711,0.0158405529312264,0.01321824588848445
414574,3401574,0,0.0059161790370611,0.0074570479058051,0.0099841919660952,0.0221119251117805,0.0067018187,0.0097621939851416,0.0129361516986826,0.029599254565836886
414575,3401575,0,0.0044203034171484,0.0043570032239427,0.005379571523422,0.0123651222783274,0.006864912,0.0126898946584994,0.0163430604640618,0.01821712187419528
414576,3401576,0,0.0006347253022698,0.0006890602037296,0.0004340804798392,0.0213367499039656,0.007899137,0.0143021676411642,0.0181808330490049,0.0024748446689806833
414577,3401577,0,0.0126674522485623,0.0167203125774131,0.0145206621464643,0.0174934033030853,0.01770253,0.0118727577368901,0.015401887975898,0.03963999921678308
414578,3401578,0,0.0997056553674001,0.0340517438058056,0.0359714550120994,0.0788622045726703,0.17957132,0.0456635745289621,0.0510844483815852,0.07971700283357955
414579,3401579,0,0.0006936277692742,0.0005442593364121,0.000809987409281,0.0108970198261338,0.004332952,0.0114877865210362,0.0149560172813353,0.00406548009599679
414580,3401580,0,0.0002402678659144,0.0002244244180906,0.0002342959636256,0.0107599635488235,0.001831844,0.0111076236107763,0.0145140897819823,0.0015144159856969213
414581,3401581,0,0.0015396143868458,0.0014771181778602,0.0008498772102504,0.0228221190390051,0.016811542,0.0121424215544986,0.0157132552700355,0.004223890961950022
414582,3401582,0,0.0009308429985815,0.0007973470543968,0.0013290258351508,0.0100092821466342,0.0028085955,0.0165754013382923,0.0207336661710401,0.006025655021764908
414583,3401583,0,0.0017837686747538,0.00127367604224,0.0008385073000501,0.0064789255533496,0.013042441,0.0170380009215684,0.021248221474227,0.004178898852704972
414584,3401584,0,0.0001962619788294,0.000116290386955,8.445444519614057e-05,0.0045160589025885,0.0014661247,0.0095185341137192,0.0126478984423738,0.0006714705881754821
414585,3401585,0,0.0082634108874852,0.0077204469581146,0.0013216378223664,0.0148784143309328,0.019437727,0.0154667428036532,0.0194938729780197,0.00599904219589362
414586,3401586,0,0.0034785048573043,0.002190936106062,0.0027448801918274,0.038293946278262,0.03750385,0.0111031044061346,0.0145088263903544,0.01070876581886448
414587,3401587,0,0.0011307193394227,0.0009727700313509,0.0005743533193428,0.0040355804132086,0.0029458238,0.0230589999662124,0.0278179875710098,0.003092753725211637
414588,3401588,0,0.0002554457155672,0.0002267083784546,0.0003015198907378,0.0192451921320655,0.0022785445,0.0085699734317138,0.0115177565503815,0.0018514851775523855
414589,3401589,0,0.0257204324911377,0.039728591457539,0.0117028718698946,0.0135319690385083,0.0069913203,0.0120506908534339,0.0156074252357496,0.03350891887153296
414590,3401590,0,0.001126980284271,0.0013067954774326,0.000569636214912,0.0063268674822378,0.006335607,0.008380924115271,0.0112909136607361,0.0030725234843465153
414591,3401591,0,0.0045935831826887,0.0018263695915186,0.0028034012949899,0.0088241776732472,0.005971334,0.0238490170670385,0.0286646345369189,0.010889045740271037
414592,3401592,0,0.0008592498880643,0.0007044554302605,0.000850667225666,0.0064234069903594,0.0032733637,0.0117086399239194,0.0152120067572938,0.004227012492824144
414593,3401593,0,0.0031451618403651,0.0030242820891314,0.0012455836079206,0.0094084413645748,0.008781288,0.0134029848366627,0.017158901734306,0.005723231944096653
414594,3401594,1,0.995702448552262,0.9964753092762344,0.9796991464216558,0.9784410651404746,0.97927743,0.999752069185748,0.9992702702630007,0.9633823928228717
414595,3401595,0,0.0028796434739635,0.0021280248734485,0.0028141396428519,0.0485905539915532,0.015939116,0.0126101367695858,0.0162514986032274,0.010922038180924397
414596,3401596,0,0.0005393901501432,0.0005535885047568,0.0004564616513666,0.0119229172375194,0.0033658831,0.0121031013551393,0.015667902301178,0.002575909463917914
414597,3401597,0,0.000707142606427,0.000748759431026,0.0003356124372262,0.0269749553173506,0.00617015,0.0181756204729158,0.0225070891356441,0.002016392002087337
414598,3401598,0,0.0093734518099902,0.0062860336565996,0.0095059859003926,0.0563572456178906,0.01521905,0.0107923248734718,0.0141462959765251,0.028484376075826656
414599,3401599,0,0.0002127320478105,0.0003013897324403,0.0002917941692905,0.0075687807376606,0.009961236,0.0132902997673228,0.0170303064861742,0.001803755524436298
414600,3401600,0,0.0014030275229931,0.0007070278411634,0.0010756606862525,0.0078658740414979,0.00215428,0.0209277481761441,0.0255173840707517,0.005093780298140669
414601,3401601,0,0.0043208604781698,0.00379176360347,0.0038941577339559,0.0350004541318711,0.04515323,0.0117350000507398,0.0152425246882099,0.014119358474212368
414602,3401602,0,0.000305792600059,0.0002728673662409,0.0001195161295265,0.0032975097691658,0.0010534904,0.0122073999122796,0.0157881674184553,0.000885636277522119
414603,3401603,0,0.00075308471646,0.0006094043771377,0.0022399335663744,0.0059203684841502,0.0022178423,0.0094917299610519,0.012616139397704,0.009116483186807517
414604,3401604,0,0.000471858471841,0.0002994579500704,0.0002596184517532,0.0122145928855712,0.016823322,0.017513350677753,0.0217753396783657,0.001643447207908547
414605,3401605,0,0.0025834675988336,0.002046274575577,0.0033444707395819,0.0076709411695107,0.0042545446,0.0107200134958418,0.0140617789124416,0.012520024479508667
414606,3401606,0,0.0009981889544217,0.001031621529888,0.0006718998918307,0.0257754117394807,0.026834592,0.0203820711884415,0.0249242254185826,0.0035038825460979224
414607,3401607,0,0.020978382630381,0.0212498236270348,0.0133247387339387,0.0186371871492633,0.017230088,0.0171685061208158,0.0213931008518968,0.037075915372191154
414608,3401608,0,0.0019987936077038,0.0014540036137627,0.001328011491316,0.0123818388558688,0.003955148,0.0094052423560356,0.0125135965046988,0.006022003028581435
414609,3401609,0,0.0002480692738233,0.0001685573862981,0.0001006848890806,0.0103251090235432,0.0022849187,0.0092107878916888,0.0122826627705917,0.0007724904620374446
414610,3401610,0,0.0164163509352911,0.0104836687711726,0.0233584906427593,0.0355574597526574,0.022477759,0.0137878695921259,0.0175972310645701,0.057268823309305834
414611,3401611,0,0.002041227500619,0.0012505855703171,0.0014714976517075,0.0090670524949748,0.005925008,0.0105267215818752,0.0138355498927513,0.006533034600676942
414612,3401612,0,0.0011295163162173,0.0016057325859826,0.0014065489757906,0.0178992301084761,0.022229942,0.0149777184711931,0.0189438944043089,0.006303076369897177
414613,3401613,0,0.0048865065559159,0.0034298266995217,0.0060435339783164,0.0095076095435869,0.020711455,0.0104711424319419,0.0137704153738724,0.019964579906453277
414614,3401614,0,0.0067997000227172,0.0055800664247332,0.0031013051326136,0.0403734273703921,0.025857864,0.0157721851538029,0.0198364027104763,0.011794670308106476
414615,3401615,0,0.0004775904493158,0.0003047672055211,0.0001378242186449,0.0061485436366188,0.0012454267,0.0135817606877079,0.0173626735647425,0.0009921962827098957
414616,3401616,0,0.0055948172385838,0.003868352611843,0.0050505494484255,0.0125694591064872,0.003923097,0.0087259010347986,0.0117044418134778,0.01733361904518325
414617,3401617,0,0.0001477759831604,0.0001588845971516,0.000137956659607,0.003609314096205,0.0023187757,0.0118679770640148,0.0153963609556456,0.000992956201388963
414618,3401618,0,0.0007273193981712,0.0008796684513429,0.0003730552825023,0.0073214037493172,0.0030769506,0.0089450175905183,0.0119661621206611,0.002193599015522588
414619,3401619,0,0.0002168642142028,0.0002002538944652,0.0004029539000777,0.0057242290369644,0.002631077,0.0101847199985709,0.0134341395351956,0.0023324844679072677
414620,3401620,0,0.0004300712642605,0.0003590892336363,0.0003668310858691,0.0171700316819927,0.004568115,0.0102061492144361,0.0134593344230018,0.0021644039572335048
414621,3401621,0,0.0063307014844088,0.0028206412850444,0.0045116224498296,0.0038931115376613,0.0042423,0.0128282107747159,0.0165016960534038,0.015858311680309083
414622,3401622,0,0.001065578611052,0.0010973887892135,0.0001971757253364,0.0107262972256049,0.0041394564,0.0103500631215183,0.0136283871079419,0.0013199383939595092
414623,3401623,0,0.000361666329883,0.0004046916534937,0.0004549274753442,0.0063399337552186,0.0037849434,0.0102239409094342,0.0134802481450668,0.002569014750164099
414624,3401624,0,0.0047209946198912,0.0024250772052333,0.0054012781335443,0.036766279309358,0.062508754,0.0158480988877043,0.0199214189818505,0.0182749813657303
414625,3401625,0,0.0007760199420906,0.0005919619897463,0.0003819523126699,0.012706956944473,0.000819401,0.0101143487442459,0.0133513609732756,0.002235158552525044
414626,3401626,1,0.0112840215892271,0.0097073672076464,0.0026464348398258,0.0079496515134236,0.0075537227,0.0112258736316863,0.0146517284257419,0.010403621041570731
414627,3401627,0,0.0005234431067813,0.0003794767909102,0.0002817679024374,0.0192856018380072,0.0024643815,0.009747095726961,0.0129183134921857,0.0017542088664511783
414628,3401628,0,0.0006766323834474,0.0006409372460098,0.0007557446198237,0.008009797763864,0.0026523315,0.0099991367243649,0.0132156981487928,0.003847442890188308
414629,3401629,0,0.0002562555622745,0.0001945873153721,0.0001415888113867,0.0058338210580191,0.0012855632,0.012120715906482,0.0156882214105677,0.0010137394366062167
414630,3401630,0,0.005273300423458,0.0042319234198567,0.0024846214232408,0.0116348464548481,0.0028865999,0.0102140418309708,0.0134686125057969,0.009896704526459884
414631,3401631,0,0.0007948524489558,0.0013338709572498,0.0026227631069464,0.0053951600051122,0.0030817199,0.0151789093703401,0.019170400895523,0.010329887368357132
414632,3401632,0,0.0015475854789987,0.0013355620732778,0.0016887022741753,0.0077138206083512,0.0019679703,0.0119219744562281,0.0154587739849031,0.007287237797021463
414633,3401633,0,0.0002345105696857,0.000247302484056,0.0004488179545544,0.0073790251702836,0.0025525594,0.0112196813807404,0.0146445248680025,0.0025415104508372493
414634,3401634,0,0.0377185012660204,0.0164216885030009,0.0644981763416982,0.091346781923952,0.1442685,0.0425450889154975,0.0479698930377892,0.123857360637792
414635,3401635,0,0.0239757752642257,0.0181079845727821,0.0290515859302157,0.1009818197652488,0.03519223,0.0108736586280103,0.0142412835927595,0.06771356705442094
414636,3401636,0,0.0790799498322054,0.0670242422268276,0.0580437162745015,0.2739945503117229,0.2321431,0.0468157046540664,0.0522290887282648,0.11445691233751851
414637,3401637,0,0.0014021810515579,0.0018431425632109,0.001683801618013,0.0058060100224824,0.007100434,0.0110170460565715,0.014408551295209,0.007270455896461452
414638,3401638,0,0.0004387333333307,0.0003324508918935,0.0002239628570652,0.0044302741818339,0.0017568818,0.0099248874143872,0.0131281778188661,0.0014609561403337362
414639,3401639,0,0.0073628656566333,0.0051540301511149,0.0075474752306835,0.011417765880495,0.014676295,0.0133192544023616,0.017063360782489,0.023773255776008046
414640,3401640,0,0.0931060242688327,0.077823184196068,0.0898928946642714,0.223585153554876,0.2902421,0.1071119687751335,0.1091176385623902,0.15847857989235284
414641,3401641,0,0.0013257461219179,0.0008870213900228,0.0003469433663302,0.0060008931455606,0.002968624,0.0107195717396048,0.0140612623974197,0.0020704268232476196
414642,3401642,0,0.0002550253396751,0.0001765115625086,0.0001026693190863,0.0076652235854266,0.0030787855,0.0098989259265074,0.0130975590557609,0.0007846046738353248
414643,3401643,0,0.0001830493091495,0.0002310465997734,0.0002093492462497,0.0338349743030503,0.0026631686,0.0115291129192078,0.01500395951469,0.0013844796430306015
414644,3401644,0,0.0986216019757639,0.086091863982349,0.0984335398494517,0.0828028946378661,0.13403563,0.0621968156683268,0.0672423488248675,0.1694316166437834
414645,3401645,0,0.0056348182102965,0.0033659988488021,0.0055423795870724,0.0131409601512289,0.018983232,0.0112997886328443,0.0147376812248456,0.01864984476226767
414646,3401646,0,0.0004834019994803,0.0007537155882738,0.0002682644407623,0.0063947662824139,0.0054573645,0.0129344761833317,0.0166234436017628,0.0016869041013787124
414647,3401647,0,0.0001655343750524,0.0002024837299098,0.0001230643448121,0.0030210360065559,0.0017078943,0.0089956827827128,0.0120265773089314,0.0009065337825415052
414648,3401648,0,0.002114365237104,0.0009376366002139,0.0029997553668656,0.0159982547357761,0.0034472847,0.0119519920221073,0.015493456322847,0.011488154901216612
414649,3401649,0,0.0003479808252834,0.0038824024170841,0.0023815075860642,0.0062779227970481,0.0027211315,0.0100836290846003,0.0133152051506038,0.009570006177089075
414650,3401650,0,0.0004601099902026,0.0005630170572964,0.0003835743659406,0.0117981143120359,0.0010809308,0.0095136129952527,0.0126420683684019,0.0022427139273262157
414651,3401651,0,0.0007637599633837,0.0004872546825085,0.000274029730586,0.0082949450968531,0.0030436765,0.0104865454698202,0.0137884703748805,0.0017157225920772716
