indice,TransactionID,y,score_A,score_B,score_C,score_D,score_A_V6_control
429911,3416911,0,0.0033527150836494056,0.004621222950175316,0.0032398105055615415,0.0207644644471702,0.005160939368500815
429912,3416912,0,0.02605431061153742,0.017660718036926232,0.024632372783586216,0.01031267901712742,0.03687495478644395
429913,3416913,0,0.051714421687332736,0.017468275345564114,0.04514181698647413,0.021984458092268126,0.10713895345285841
429914,3416914,0,0.03595909081377268,0.03666516136909509,0.03684250695370548,0.018552502640583026,0.03537108827837047
429915,3416915,0,0.004991643060702032,0.033018634786025194,0.006353534968957374,0.03146353826414203,0.004084492091502478
429916,3416916,0,0.0031957133159962728,0.005028965151746407,0.0031484618528123077,0.027094342163169378,0.004084210792410661
429917,3416917,0,0.0107512690628948,0.024410197892886232,0.01188721997476347,0.0431630353492882,0.006295584681306827
429918,3416918,0,0.0019032911489764218,0.004738685030142745,0.001973364409658813,0.01565775076636799,0.0017679201868659677
429919,3416919,0,0.014594375891603258,0.009390509137267165,0.013326387865291613,0.1652824101861223,0.01641212123195363
429920,3416920,0,0.017229484068299616,0.027962920153768597,0.018423330231503023,0.023576847995499264,0.020724197387124985
429921,3416921,0,0.01333466567756623,0.021098279764933562,0.014034239390394885,0.01734822704862412,0.004961505219132129
429922,3416922,0,0.0038523877560962196,0.0038914974677900344,0.0035618229189961124,0.017597694351581882,0.010224770866987363
429923,3416923,0,0.00867942820750063,0.008554329578485762,0.008293581649864276,0.002624622209865332,0.009010968813411629
429924,3416924,0,0.1394541786244222,0.23004903837940596,0.16350825629267302,0.023316564630742585,0.08853603794919622
429925,3416925,0,0.0020104016188416825,0.005878401908337333,0.002145042810780239,0.012806616356990434,0.002457313436232811
429926,3416926,0,0.022518725397485062,0.020508195219912158,0.022183491250443273,0.02172397460400429,0.030276344844263052
429927,3416927,0,0.002217183149006706,0.037069992630594975,0.003166937685621801,0.033666323762879424,0.003349844170527203
429928,3416928,0,0.23030157566243967,0.7050503878365432,0.3200560152612396,0.23620552895181607,0.2444468525731451
429929,3416929,0,0.05323144823239174,0.03834227604514594,0.05246330609989139,0.014836315170151023,0.05274331495997588
429930,3416930,0,0.005353335406552072,0.005788801526119237,0.005080012961708702,0.052847353755050334,0.007773569117056276
429931,3416931,0,0.01909455909040964,0.0350269818295417,0.020930605147121306,0.031762413055981424,0.01770460176457275
429932,3416932,0,0.00557640396063286,0.004742324001672056,0.005098801948150928,0.03176690335640053,0.0048146267868934105
429933,3416933,0,0.017163565727964365,0.016258358489485952,0.016808361915658442,0.018256809257646632,0.02989154311268073
429934,3416934,0,0.020395807251224817,0.0705655722574767,0.024934256902219443,0.05226849802540768,0.02000390494413521
429935,3416935,0,0.03214455382124725,0.014131845897432792,0.028622535741430633,0.017805613042861386,0.017342754170976638
429936,3416936,0,0.02262795220147213,0.007240609731673093,0.01884027352060195,0.011472112629682302,0.035836262132044716
429937,3416937,0,0.004713762927457559,0.00549672248665295,0.004502128907329577,0.03048925546909416,0.004421951389337036
429938,3416938,0,0.0014323336744843944,0.005041491020355549,0.0015509587568888965,0.018371837845345886,0.0009984784602837748
429939,3416939,0,0.00860329610692224,0.00589848238834349,0.007747931550694674,0.005581524188178444,0.007166620847582258
429940,3416940,0,0.11646279343832414,0.02115654528341911,0.09613766933329888,0.006730468276213899,0.21227995791922127
429941,3416941,0,0.007776070346255846,0.0035198881928709424,0.006517632172373548,0.05911120911717263,0.01756799225068963
429942,3416942,0,0.0075005130951754356,0.015452774561077928,0.008027845928709733,0.02833430539803512,0.005138749167740881
429943,3416943,0,0.008316445575726776,0.01370920569795885,0.008623507680507627,0.025231724331465834,0.004391163056397786
429944,3416944,0,0.002185133413391679,0.004394058352578669,0.0022019974104010433,0.03864000553425601,0.0029132375101380043
429945,3416945,0,0.02766371028020541,0.005419812175126557,0.02149756064692899,0.01687997346608306,0.02929599938486787
429946,3416946,0,0.011849977399693758,0.02522230312154872,0.013022057244402337,0.014646894188482399,0.01263144636769134
429947,3416947,0,0.006820000304557836,0.008952744451019082,0.006752967310621423,0.0228285342817433,0.0042769336842165126
429948,3416948,0,0.01266628758394153,0.02218960977995928,0.013522935426799118,0.04232889219901301,0.014707403906408411
429949,3416949,0,0.001714745327248632,0.005497134563678943,0.0018437868110777406,0.021133722912803195,0.0015397793452973543
429950,3416950,0,0.016183336874633494,0.004602675385603412,0.013016601538936728,0.043457021301028784,0.009608899171860568
429951,3416951,0,0.02064276969876236,0.010137183354310575,0.018333683167388582,0.007513710987060007,0.020259993021573178
429952,3416952,0,0.0030109792443664424,0.009563459001446763,0.0033169850065368173,0.05064028171215556,0.0036920445361703974
429953,3416953,0,0.005691774591289963,0.006007484164221838,0.005394992084295286,0.006429955530097007,0.006696094831241224
429954,3416954,0,0.00902638077568547,0.004419263688281397,0.007714666992074459,0.03459721859045962,0.008696763202670167
429955,3416955,0,0.0009263765406133738,0.0053705172608957885,0.001066624331457922,0.0322444277759919,0.0006724450207309532
429956,3416956,0,0.004763738905179223,0.025889310375609174,0.005855537027792461,0.02140556507585194,0.0065778276304412145
429957,3416957,0,0.012511561810931509,0.017364846998218806,0.012851907018270872,0.0149020369626054,0.01623357307296141
429958,3416958,0,0.01863351229778403,0.043207482655762575,0.02120801403763098,0.03403196270550445,0.026556107774036664
429959,3416959,0,0.0026169341680179477,0.0037256367653241773,0.0025136789837885134,0.027268799210356486,0.0034498151559297216
429960,3416960,0,0.05579905117097963,0.01578176203331224,0.04753515728311464,0.004459186584778139,0.04142845987158347
429961,3416961,0,0.0143895152984967,0.011677254854395474,0.013633281712601359,0.009788358642878341,0.01481451372046979
429962,3416962,0,0.004682971558189132,0.021340854172939797,0.005586653455312932,0.011000523737097543,0.006202127227058945
429963,3416963,0,0.0011751586965323827,0.004374168033786875,0.0012725949022362674,0.016095560351491598,0.0012679185779339572
429964,3416964,0,0.016958083929561513,0.010715074451024608,0.01554544054706285,0.010764378444658777,0.011411153384832826
429965,3416965,0,0.06725029195009971,0.05297352833736971,0.06790948007127082,0.024966812055968107,0.05207331696590202
429966,3416966,1,0.4694953596449018,0.13548080690963168,0.4407045349865321,0.23032298362154946,0.3216439034592092
429967,3416967,0,0.003768925384709015,0.01899511689089499,0.004525142247210942,0.03472855594988327,0.003418335505870292
429968,3416968,0,0.0032918802652956414,0.005701274867649023,0.003298591150228203,0.011010397845295453,0.0027577553983189596
429969,3416969,0,0.01516184777640977,0.010072829599492841,0.013940571856926324,0.038869251307283914,0.016794933185659184
429970,3416970,1,0.5965332861204956,0.057900351321930985,0.5157153444323528,0.23490660939208913,0.4346900732444737
429971,3416971,0,0.00733305073851504,0.00496132462442081,0.0065419908188899464,0.012418422593338831,0.007911771114755665
429972,3416972,0,0.005394980429690271,0.01138466415471593,0.005710067196194811,0.018040683760471535,0.005644380113785064
429973,3416973,0,0.0020861704578524604,0.0058181294209332214,0.002212532782729651,0.007456049423912026,0.0017199664893645535
429974,3416974,0,0.0031920479887739264,0.00405826087363611,0.003037540979970743,0.01853274569459884,0.003282202001320132
429975,3416975,0,0.013859208655116261,0.017259323325812963,0.014052307578229116,0.029762983787371165,0.009252193858383455
429976,3416976,0,0.011080801642353097,0.004414625138567052,0.009246798596461586,0.04698686701527099,0.005788050909299696
429977,3416977,0,0.001966833208319075,0.00959518034654776,0.002279063235971681,0.008863925655414316,0.001569820627894302
429978,3416978,0,0.006466000442584969,0.0036509126971569755,0.00556987796651175,0.02171710088441885,0.0075569236946224265
429979,3416979,1,0.9497395742982307,0.8547103530574961,0.9548916546643278,0.3360213801358791,0.8952523659929106
429980,3416980,0,0.002222508995313024,0.0034592803842911544,0.0021499717352122787,0.016554770788774556,0.0021676797753381414
429981,3416981,0,0.04042265512398801,0.0432239341782933,0.041952762949294724,0.015178168957397715,0.026345110652303882
429982,3416982,0,0.002676939053709761,0.007782396124452934,0.0028911025137114475,0.008767114116016267,0.00202333068791299
429983,3416983,0,0.002961737550701282,0.004877874055322036,0.002929480679668425,0.046258967366530006,0.002129483086921137
429984,3416984,0,0.0035974549572127417,0.006374345231790078,0.0036328509098373955,0.028333697374933298,0.004123485853337806
429985,3416985,0,0.009187475804443002,0.006561385021863752,0.008353884738218785,0.042581373949316666,0.009794570802391534
429986,3416986,1,0.9240934012137688,0.32193557543280354,0.9051612086360198,0.30759870477662266,0.8691211308675125
429987,3416987,0,0.02553283873723615,0.025368152015893486,0.025655006265998027,0.011682059972721775,0.0339491179907478
429988,3416988,0,0.004141556371065528,0.005067592574124983,0.003963271641714311,0.01341957286022952,0.003354887499178979
429989,3416989,0,0.0172164304288952,0.02421786858949913,0.017983011595019187,0.02326936306167314,0.012550583227714431
429990,3416990,0,0.0068473053372962115,0.022324675888159225,0.007868710081883338,0.033158127700851005,0.009007484970358274
429991,3416991,0,0.0016674208980365153,0.00342516078760743,0.0016655275842071865,0.12232272031820517,0.005990589277725668
429992,3416992,0,0.0028769636615521565,0.00672681218032393,0.003008643565501506,0.0076354896227513016,0.004836230451152567
429993,3416993,1,0.988164570276887,0.863706123258071,0.9875844981011057,0.2747927956973561,0.9699354733089778
429994,3416994,0,0.012388344035969182,0.009168591736807952,0.01148495980178931,0.01534159369422435,0.01576228728901501
429995,3416995,0,0.01177968490965889,0.00503121013716304,0.009969053921097015,0.002283986921699505,0.009768324168994083
429996,3416996,0,0.0029657649847763543,0.008365981059498722,0.0032022970942927604,0.02265207438872036,0.0016749435208132542
429997,3416997,0,0.05772708726232864,0.03682956190065312,0.05600085852634898,0.008279337242674907,0.039735228290117046
429998,3416998,0,0.0021289480541967563,0.009627982345227071,0.002445438582648831,0.07258905728511661,0.0018233882145118586
429999,3416999,0,0.001631088318564358,0.004686889602503403,0.0017189376173274325,0.01541231209528325,0.003683356550153672
430000,3417000,0,0.0055004207231321494,0.013045047488431273,0.0059390414993205805,0.010820012407907817,0.007459628277405427
430001,3417001,0,0.009412989218420272,0.01020610359824545,0.009168766734322703,0.005664527673458319,0.020344849156394347
430002,3417002,0,0.00813934023330651,0.024502012512500438,0.009306012975075993,0.04151684387678136,0.0040666539156245214
430003,3417003,0,0.010349605413347469,0.17746206077393425,0.01622743883122694,0.03143563009596143,0.0066151098964074805
430004,3417004,0,0.0007678659731578258,0.003442059457944892,0.0008406335347040785,0.02955270137365596,0.0010757210355678308
430005,3417005,0,0.05726246814205933,0.042644769966246575,0.05691731723971985,0.038299851865029426,0.06537825075876211
430006,3417006,0,0.01624055339238535,0.027855125017239492,0.017476612671070032,0.02330541979043566,0.011625685878938198
430007,3417007,0,0.005591725894100494,0.012732563220877496,0.006002127620582913,0.013439040701432797,0.005538367647459956
430008,3417008,0,0.006897715698036347,0.004259255150793254,0.006046304380931239,0.047809919260651666,0.009185476672522714
430009,3417009,0,0.002492183840998399,0.00498633381670936,0.0025244125347590506,0.02898365608203409,0.0021872032870768666
430010,3417010,0,0.008531040875809233,0.01800438616366807,0.009221232479366256,0.018843734338275242,0.0067451830607360265
430011,3417011,0,0.0033233371015236016,0.006051323736693864,0.0033588078939826463,0.036750448043798706,0.001661678507155541
430012,3417012,0,0.0016582248234855263,0.005446668190988684,0.0017873479243644974,0.004468114537137288,0.0019329034219499777
430013,3417013,0,0.0031702231649656906,0.009256100769059944,0.0034528786470665305,0.0278031235922986,0.002556211299459654
430014,3417014,1,0.08576553803514289,0.020513634144871767,0.07267727203667854,0.01580281409823594,0.06342664129193434
430015,3417015,0,0.008300183052306082,0.008792491220946845,0.008008338333448788,0.01219200225133396,0.010811304876652631
430016,3417016,0,0.02021408511616857,0.013060521658158075,0.01874646179029523,0.005934653555248308,0.018467199879688596
430017,3417017,0,0.02893253336940297,0.03645810942233562,0.030387245164487875,0.008210485459460515,0.036322184479747485
430018,3417018,0,0.0030780296761725987,0.0051247969858601965,0.0030552375660752064,0.0229929369293261,0.0029786047235758877
430019,3417019,0,0.0020052406287155568,0.004493774140785457,0.0020486263532730233,0.013744446031730907,0.0015165847684940998
430020,3417020,0,0.0017982960111506672,0.0190771463683044,0.002357334330662578,0.04349732925278767,0.0026256032649993343
430021,3417021,0,0.011126084451345091,0.030752613388575645,0.012727212827953933,0.01791290337500982,0.007407095802828994
430022,3417022,0,0.0038349013656168132,0.008755179750179098,0.004047629826126929,0.03594514657525019,0.0025060874695433328
430023,3417023,0,0.04172857757194726,0.04833615725206103,0.043936881072562224,0.0489230610996204,0.04236571502048074
430024,3417024,0,0.0024794250490265133,0.021478751115604537,0.003191514614916464,0.08055551318102176,0.003510393481084352
430025,3417025,0,0.0022934345289644035,0.04678413361032389,0.0033935292692230546,0.06501816869281186,0.0028025750053594645
430026,3417026,0,0.0033469867107234494,0.013550993096365111,0.0038552078502077022,0.013823963317041605,0.0023477483262213652
430027,3417027,0,0.0122480873168176,0.010761483776762526,0.011668945686753612,0.016363888421501317,0.009218704712296076
430028,3417028,0,0.03125790907859836,0.09755758502417167,0.03834066643229039,0.05321421551330525,0.030754807144187556
430029,3417029,0,0.0182084887770239,0.03833098139769662,0.02037319493328471,0.010506843996606993,0.009680148995598577
430030,3417030,0,0.04022364814534823,0.014575505145267379,0.035091083557071155,0.02269021672382735,0.06936175255538718
430031,3417031,0,0.004828395546017028,0.003859242222643791,0.004342123203921269,0.03398412245106197,0.010075884552225916
430032,3417032,0,0.006463885538418418,0.00553847100635854,0.005957368656129524,0.011903799441447115,0.011961434928664338
430033,3417033,0,0.017890688497017956,0.015737581034139875,0.017343998121622396,0.00602461774096523,0.011952430556195225
430034,3417034,0,0.015117105021664135,0.006656924018746889,0.013004950720277235,0.045664189112698095,0.02432639821774647
430035,3417035,0,0.02492427150447283,0.026398512248624325,0.025277391460963326,0.05612029372552859,0.04360674137156493
430036,3417036,0,0.012054138618036529,0.02348754532292825,0.013065969514216047,0.01973162557335556,0.009143471508755514
430037,3417037,0,0.0021511679729986103,0.006374324544349693,0.0023073360428215355,0.013364105918966298,0.0023848136640408457
430038,3417038,0,0.005105290816047232,0.023034654684565527,0.00610518119288254,0.009813668242840225,0.0026096283834469857
430039,3417039,0,0.0025036482633005066,0.00851960575553461,0.0027658102202319265,0.0065065714711557785,0.0022909317415828454
430040,3417040,0,0.012934624103106522,0.011111333278737551,0.012308562526740325,0.01629919815439308,0.015170610345609422
430041,3417041,0,0.005669240148014587,0.02048976426550462,0.006568291761490541,0.03053020701737691,0.004767398693710357
430042,3417042,0,0.0007780335971824853,0.006662859019616605,0.0009470755944034383,0.015169485043349954,0.0008773479422484158
430043,3417043,0,0.28636381998136906,0.2765598305284517,0.31176788386619303,0.11359919601160806,0.31813564302493624
430044,3417044,0,0.016686381020046742,0.11875066817704848,0.022894110116216258,0.0562868213911495,0.014167511246703922
430045,3417045,0,0.0035878287424089468,0.0045110482855137655,0.003426155346599058,0.03983280633739785,0.002581793951831176
430046,3417046,0,0.003549368469696191,0.005532051069028628,0.0035081320909924538,0.04370888090650687,0.00664165994585598
430047,3417047,0,0.10295534976937025,0.028555149759620733,0.09003335970173669,0.046974832271257635,0.04250462807357601
430048,3417048,0,0.00875469520269585,0.023084989517709764,0.0098268887925572,0.02285625290106439,0.00986995247523748
430049,3417049,0,0.0010158984385230567,0.004432489476156878,0.0011214909407200736,0.02108541081301369,0.0009068301855661557
430050,3417050,0,0.010881812019418126,0.004255594754830942,0.009046016266209293,0.057456991153554154,0.016274205762502207
430051,3417051,0,0.013186597159213054,0.014978818690820255,0.013142001779078174,0.007795208636650291,0.019987754486591115
430052,3417052,0,0.004326162183883785,0.010157565236117055,0.004612432259685271,0.02749242903771589,0.005679824696311484
430053,3417053,0,0.022410358471864376,0.01586771731968753,0.021191661663784563,0.05157569511128527,0.0264198397984759
430054,3417054,0,0.018218030975940557,0.03635533958779345,0.02020524397293977,0.03539227518866534,0.02295692587477307
430055,3417055,1,0.045222122130026104,0.031612719334989374,0.044040809556688446,0.06746575701841144,0.038003871812305905
430056,3417056,0,0.0010702931763541656,0.004376188960342098,0.0011718942746745398,0.01419367644046069,0.00111021980485527
430057,3417057,0,0.0009902559072307113,0.004817490409001584,0.00111143896039329,0.021265347421154112,0.0009710597072862276
430058,3417058,0,0.011521809799512839,0.023998576721827952,0.012600171689479073,0.03504680537532933,0.007605364505129868
430059,3417059,0,0.008607648593350453,0.019789062951818075,0.009439302596634206,0.01336798988579855,0.005629215027556882
430060,3417060,0,0.026759306818974125,0.02944561491050616,0.02739476344736216,0.05165947157305296,0.030847319052345445
430061,3417061,0,0.015648507256532582,0.005172663356444119,0.012874636950698922,0.005107959980163521,0.014219742044891936
430062,3417062,0,0.042166767568761115,0.03657059884669606,0.042382899016580496,0.015409762021113499,0.04718727532276399
430063,3417063,0,0.03615896851797296,0.034980985365687854,0.03674195105443319,0.013903214001798718,0.0395710260081624
430064,3417064,0,0.016977991411803017,0.020769784400893807,0.01732369070094516,0.011351052188292188,0.027148616462363755
430065,3417065,0,0.026668072118830915,0.0279347462376369,0.027079520990021505,0.0032931001857410113,0.038225583242745095
430066,3417066,0,0.0061035556775969006,0.03761371400381857,0.007752786632031118,0.018426640785751087,0.00442477454510964
430067,3417067,0,0.005828957893186532,0.014220567609530447,0.006339806333383044,0.010033658528750712,0.007056834946237725
430068,3417068,0,0.005156141062792678,0.007061390062564145,0.005075698786464073,0.03868116790765592,0.003957086647962255
430069,3417069,0,0.0015589061414812777,0.004708430005934718,0.001652841896997931,0.02414314234878342,0.00210751795855098
430070,3417070,0,0.003087480581103004,0.004604923686353993,0.0030107042400532476,0.03172354743582996,0.0028777560111340364
430071,3417071,0,0.030712540959448635,0.012119891277249682,0.026822820598402658,0.04078082908648662,0.03446711141496233
430072,3417072,0,0.0028869532244173044,0.00581928923575784,0.002947488482357118,0.03058589663607381,0.002235881640381238
430073,3417073,0,0.00703716184062744,0.00808211150716185,0.006827973288201518,0.015490384006421928,0.005632310177875926
430074,3417074,0,0.006988160895860226,0.009291505795556543,0.0069415732578919885,0.026568326325659405,0.0048150346741258595
430075,3417075,0,0.13884714035155968,0.09339909386389553,0.14068408792855866,0.05121640162953856,0.30117433209451977
430076,3417076,0,0.016422420251160884,0.15192182552236674,0.0236183991900132,0.06426290749171706,0.013529951036200295
430077,3417077,0,0.0061928256490174855,0.0046818217619433436,0.005581947110744361,0.034286203013058895,0.006640261066811578
430078,3417078,0,0.004849138618557745,0.019473984037078486,0.005674925112977739,0.02314445419117767,0.005728506949402457
430079,3417079,0,0.0028768644858700025,0.008617434425332034,0.003132520733365186,0.045146217515743325,0.0032395195154860247
430080,3417080,0,0.005075498490756316,0.004958946187352024,0.0047262228855613165,0.01032671636202331,0.009727673860097832
430081,3417081,0,0.01003862640151205,0.01164156404286319,0.009914606919002375,0.007488148889238215,0.011914161433639816
430082,3417082,0,0.0032639687004784395,0.005148419999070884,0.0032200258985041774,0.026984853257943427,0.0025362703403132543
430083,3417083,0,0.0006403502399184045,0.004021093128932182,0.0007344713716982786,0.009497027696412814,0.0005375021385810423
430084,3417084,0,0.2634927043002848,0.6521018023819996,0.3463327706684859,0.23887026007834003,0.3495237766710537
430085,3417085,0,0.01956661589491737,0.023021624990462085,0.019966764493026916,0.02182295135297601,0.030135796606351073
430086,3417086,0,0.0029109747510597268,0.00487664873426244,0.002884989186833143,0.017060121733439598,0.0029398207405366933
430087,3417087,0,0.06311200989407453,0.08899382580985837,0.06986576857867914,0.04161450114498213,0.03161111296756355
430088,3417088,0,0.002855556852354932,0.00587781185142807,0.0029239308979185784,0.02715134389462114,0.00926189212915661
430089,3417089,0,0.008528555271471738,0.0062707896538412525,0.007765045838256204,0.030874986307489364,0.008436917583656042
430090,3417090,0,0.10992256926534763,0.043823142208673053,0.10188479318408657,0.034621104431127245,0.11550885203005529
430091,3417091,0,0.028038646895233024,0.036777962741539466,0.029600374834833278,0.03293205439441341,0.016203047362659696
430092,3417092,0,0.0018216023070491718,0.007910750361058724,0.0020637578260706436,0.01497212197912057,0.0018843093003175287
430093,3417093,0,0.026682444939769435,0.018262424461910735,0.025292847159005514,0.012049197283460433,0.04381866626437626
430094,3417094,0,0.0032558160296484702,0.005573174719020828,0.003254613584376835,0.02729843905576393,0.0024870689890061012
430095,3417095,0,0.004830391444434405,0.01419570599900345,0.0053696022592202896,0.011890253892167659,0.009206953596479968
430096,3417096,0,0.0007707961104086991,0.0060737005030225295,0.0009252124370628278,0.01449733787547019,0.0007249898086915443
430097,3417097,0,0.02166435190810154,0.030730128309516325,0.022897555334511335,0.01143342116286156,0.020448529365179647
430098,3417098,0,0.2985965691938871,0.06876226663241856,0.2676646302409914,0.014734811637436975,0.2931126325375816
430099,3417099,0,0.0029738462196480142,0.005251047870897059,0.002975510277735804,0.03189312248813206,0.00604031690552939
430100,3417100,0,0.014070242141516006,0.00992035493678847,0.01301749956070796,0.013006154480001812,0.019088549941899974
430101,3417101,0,0.02052298462636691,0.09782958017711703,0.02652423312125059,0.045278390253544645,0.007294235171336504
430102,3417102,0,0.004993236792201153,0.010617258454115753,0.005272711038939004,0.03260715226710424,0.002696295558162148
430103,3417103,0,0.006326882298805392,0.010473050067107739,0.006483482073837714,0.07441925651016879,0.00665285293083337
430104,3417104,0,0.01647730716175718,0.009601994480503626,0.014889104834118542,0.010274149981415431,0.013619765414164473
430105,3417105,0,0.010828714156899644,0.0038381708763750985,0.00885805184352542,0.017993226961260697,0.024058988508171845
430106,3417106,0,0.008947361751592957,0.006719761079401566,0.008192279039576717,0.0211076012695251,0.010221095268630258
430107,3417107,0,0.0013235533608179036,0.005075216679457911,0.0014480765617439096,0.009474364678417838,0.0015595990028984942
430108,3417108,0,0.0039861692931687665,0.006487146306962545,0.003988652578266534,0.013304366481710704,0.008158055124502862
430109,3417109,0,0.008846117712617875,0.011709941117961187,0.008875642784936539,0.03845647408257962,0.011108718551105748
430110,3417110,0,0.0015244915015886552,0.007932980124652109,0.0017644328102355137,0.010244910034180812,0.0016189817624838983
430111,3417111,0,0.0016367937552246102,0.007742848576523209,0.0018712466996555945,0.0211076012695251,0.0010770715139256006
430112,3417112,0,0.0004814484555727133,0.0042030349485387575,0.0005751205394417631,0.024977187092996688,0.0006411799805914397
430113,3417113,0,0.0019255894071728858,0.0039073427476063825,0.0019321712476423562,0.03067398876511278,0.0026163148795248586
430114,3417114,0,0.0015997241287437729,0.050975012964713774,0.0025061968037891824,0.020932061267294275,0.002517532590532439
430115,3417115,0,0.00923493009348293,0.005002125752809482,0.008031370954511098,0.016192840631252623,0.01549143060688768
430116,3417116,0,0.015826491999465443,0.007427828254988632,0.013784840104736152,0.010822651699101831,0.01222079207393957
430117,3417117,0,0.0008403196659317213,0.004606632788012606,0.0009545039372659305,0.009590774327069248,0.0010095202894501985
430118,3417118,0,0.01626583901609589,0.010235902946659183,0.014872759978412566,0.00509408817219628,0.020986168159553453
430119,3417119,0,0.015769883282362455,0.03662857666332046,0.017814951391467177,0.03757212732971834,0.016569218871774285
430120,3417120,0,0.009249140486163904,0.005702844964688494,0.008214738870575822,0.02827906790989953,0.01058069238050656
430121,3417121,0,0.004126907991657462,0.02396234834620638,0.005093801694621289,0.016568886087197785,0.004341018475025208
430122,3417122,0,0.004021307255621118,0.014419380014718547,0.004579367657370211,0.06452711788380773,0.002953094936755035
430123,3417123,0,0.00152589336364571,0.007456937861837827,0.0017481148950999105,0.03485730851216662,0.001335798545110747
430124,3417124,0,0.0032887699749779165,0.007800407353823635,0.0034684332536636868,0.009704423346216282,0.0027697273228614702
430125,3417125,0,0.010149670923421185,0.004544443089568228,0.008596348604886655,0.03746458785046204,0.00921554237538834
430126,3417126,1,0.003895219829749855,0.02271267252593463,0.004798040399308888,0.0161328282209732,0.0048715880473748805
430127,3417127,0,0.012052854914024948,0.0056136931174820956,0.010354816708927732,0.039057027672785696,0.010881037376383969
430128,3417128,0,0.012612189881196612,0.020895777716442205,0.013340192667099599,0.039931530819772444,0.014040746554703838
430129,3417129,0,0.09194810475037092,0.4505275175424356,0.13196588131509046,0.03645002919530233,0.08805425123457644
430130,3417130,0,0.009951055789332216,0.026548447517733567,0.011258073237415962,0.03540986903737312,0.020826246374071915
430131,3417131,0,0.022013192411635386,0.01819712064925328,0.02132624039853039,0.015726985796264525,0.028656499303168437
430132,3417132,0,0.0018522984838771775,0.005959012698526287,0.0019998600201543235,0.03143709778546728,0.0018437952564821806
430133,3417133,0,0.0671671642106609,0.13211636862664883,0.07885857980415638,0.019682897505216894,0.037624848151175436
430134,3417134,0,0.05771943579841463,0.01582534011192608,0.04901095848756923,0.009900756433513685,0.10730750379992077
430135,3417135,0,0.004558310834210061,0.0039353782089791055,0.0041399810473612105,0.05218232503113409,0.011505164824849387
430136,3417136,0,0.011130351367280503,0.013525824361729442,0.011128968080186416,0.012457991379620455,0.011063196802945818
430137,3417137,0,0.0039084106526763255,0.00434156055462827,0.0036721991038888677,0.018989827017874192,0.007601801925693267
430138,3417138,0,0.005239857688282708,0.014564998631202237,0.005793597707606529,0.011656119654114613,0.004516451759489761
430139,3417139,0,0.0064488282922649355,0.009760875411240065,0.006518473012108939,0.01617399334322011,0.0052295349663069425
430140,3417140,0,0.006740485021074858,0.006459333558084822,0.006338194493779509,0.04698342778520417,0.0020442619883809998
430141,3417141,0,0.004473906372347527,0.007888236639917463,0.004559364566031809,0.005924278327786395,0.005227376762982892
430142,3417142,0,0.00460869889653156,0.008025728554813939,0.004693603557891525,0.004376272489269031,0.004440855120704791
430143,3417143,0,0.0029195564494229986,0.00351072866961331,0.002742082707830233,0.024008539020715067,0.002675385395649029
430144,3417144,0,0.0018517685012670697,0.006923748073574621,0.002048858777351186,0.019425112054390403,0.0015809659946214023
430145,3417145,0,0.031840111105816075,0.02192341703043992,0.030452796541600276,0.04513210853978587,0.039084385666664355
430146,3417146,0,0.0007321986699414918,0.006094156299926474,0.000884679397040815,0.010541689145349666,0.0010477388939661015
430147,3417147,0,0.007429894789110873,0.008131935121481382,0.007170547789280243,0.010482750299393436,0.0059165783157765954
430148,3417148,0,0.001863651433806271,0.006833873129718152,0.002056074187112097,0.005817766214012945,0.0013767949347640238
430149,3417149,0,0.006011807165874657,0.008973863012498714,0.006043641831690933,0.010915113290409067,0.005900678160090751
430150,3417150,0,0.026620991115719455,0.034882774892062846,0.028033600056846547,0.024573566270465832,0.02997174966382856
430151,3417151,0,0.03583941509961723,0.03644636493233705,0.03669867845055922,0.026766414382427783,0.06183454355842571
430152,3417152,0,0.013531306902869085,0.010465347170363511,0.012685206804788709,0.021956130454858218,0.011814059567671117
430153,3417153,0,0.03166167733404206,0.012535471006420683,0.02770520949391265,0.014243290718258523,0.027201465785543267
430154,3417154,0,0.002127489435693054,0.005917494580473361,0.002257388590570598,0.03577687405234295,0.0027397043878088123
430155,3417155,0,0.004185219405564834,0.017779747652657052,0.0049096148435405496,0.033927910127033424,0.00428871467671064
430156,3417156,0,0.01822619922336472,0.02149435780094428,0.018546249730732642,0.018093163236889486,0.015285497249235102
430157,3417157,0,0.004593976294515252,0.009584637064617376,0.004817713057104922,0.048546523822753956,0.0031137271324626187
430158,3417158,0,0.012013996935307115,0.01991284912526842,0.012680116666558442,0.0548055593344772,0.011678589249275997
430159,3417159,0,0.01217124255696025,0.05854853477443482,0.015340568749023953,0.03647954674389913,0.006989151633590129
430160,3417160,0,0.007199427113637239,0.039038284705536073,0.00902322819073267,0.06590695069536794,0.005158427715213951
430161,3417161,0,0.006239553391312088,0.010870373012334037,0.00644340798779189,0.015115780564364502,0.007349071478898221
430162,3417162,0,0.008922265435391243,0.013559001308609802,0.009159170124033342,0.03741157887390242,0.01720010166686531
430163,3417163,0,0.021354416843817933,0.004689527345922717,0.016692945617256424,0.011759255146168554,0.030571109116690653
430164,3417164,0,0.0024647307611924026,0.0056287978432527416,0.0025496393979284717,0.01601218436027386,0.0019829979917990468
