indice,TransactionID,y,score_tabular
436086,3423086,0,0.004618427024703907
436087,3423087,0,0.011997105660331811
436088,3423088,0,0.01981219367797904
436089,3423089,0,0.013291180897557755
436090,3423090,0,0.08993658560949219
436091,3423091,0,0.005926515089007464
436092,3423092,0,0.003694820302558921
436093,3423093,0,0.01381449328379877
436094,3423094,0,0.03317871618853702
436095,3423095,0,0.0027391600901803983
436096,3423096,0,0.007886189691907157
436097,3423097,0,0.018302426824668986
436098,3423098,0,0.05432995788854571
436099,3423099,0,0.06617474718038899
436100,3423100,0,0.006770338123415536
436101,3423101,0,0.01772110324648413
436102,3423102,0,0.0030044458525993953
436103,3423103,0,0.004062538454655573
436104,3423104,0,0.007650988663007167
436105,3423105,0,0.009609965307982197
436106,3423106,0,0.003502463199574857
436107,3423107,0,0.008970214699300112
436108,3423108,0,0.004539991492953905
436109,3423109,0,0.003919866103385839
436110,3423110,0,0.06057780572652947
436111,3423111,0,0.021917632386421103
436112,3423112,0,0.0051362463597840295
436113,3423113,0,0.014729677939433874
436114,3423114,0,0.010918169538139282
436115,3423115,0,0.022618926701232254
436116,3423116,0,0.01654029927453236
436117,3423117,0,0.03248107502924657
436118,3423118,0,0.002420089480490087
436119,3423119,0,0.021753230735426374
436120,3423120,0,0.003473173850696458
436121,3423121,0,0.010248306092579195
436122,3423122,0,0.014349624981560984
436123,3423123,0,0.015556160288004096
436124,3423124,0,0.024295832834609007
436125,3423125,0,0.00650535399769731
436126,3423126,0,0.020671056116631652
436127,3423127,0,0.020335102804977006
436128,3423128,0,0.1076362156242517
436129,3423129,0,0.0038850419127248416
436130,3423130,0,0.0026410603666960895
436131,3423131,0,0.007682998101132483
436132,3423132,0,0.0029877523539741427
436133,3423133,0,0.007800235110137118
436134,3423134,0,0.0073361512743355594
436135,3423135,0,0.016550179025758577
436136,3423136,0,0.01766784132603905
436137,3423137,0,0.011763680847472214
436138,3423138,0,0.00782407260428622
436139,3423139,0,0.049239025073482455
436140,3423140,0,0.006125632365407516
436141,3423141,0,0.0034114528232661715
436142,3423142,0,0.013586075835190555
436143,3423143,0,0.0044876556282929456
436144,3423144,0,0.007222063924962595
436145,3423145,0,0.013126045117798583
436146,3423146,0,0.016525528630386106
436147,3423147,0,0.0060361507505595395
436148,3423148,0,0.007159796814442706
436149,3423149,0,0.00472231281169635
436150,3423150,0,0.027219842564889234
436151,3423151,0,0.03909862806784935
436152,3423152,0,0.0034217259021694095
436153,3423153,0,0.01577327427394705
436154,3423154,0,0.011711463788912286
436155,3423155,0,0.0052083630371077
436156,3423156,0,0.018790292473184485
436157,3423157,0,0.035078794272993256
436158,3423158,0,0.010188919547877573
436159,3423159,0,0.017573755985731288
436160,3423160,0,0.014577280260781355
436161,3423161,0,0.00553256190713376
436162,3423162,0,0.010481977438244947
436163,3423163,0,0.0060133852665179175
436164,3423164,0,0.005618166510316223
436165,3423165,0,0.015975965189824536
436166,3423166,0,0.03825728289369913
436167,3423167,0,0.04853367658439296
436168,3423168,0,0.02860703663419833
436169,3423169,0,0.005370692197900429
436170,3423170,0,0.014750418434654671
436171,3423171,0,0.0034765217158863513
436172,3423172,0,0.023441040886003805
436173,3423173,0,0.005270334594874701
436174,3423174,0,0.006401719960555914
436175,3423175,0,0.02155168804521613
436176,3423176,0,0.008054092140842503
436177,3423177,0,0.020224675366093837
436178,3423178,0,0.02815975241796786
436179,3423179,0,0.02553167236191592
436180,3423180,1,0.038999746442638025
436181,3423181,0,0.019267934931824764
436182,3423182,0,0.01274456492153383
436183,3423183,0,0.03516737608581154
436184,3423184,0,0.010249136116656146
436185,3423185,0,0.021184654121046212
436186,3423186,0,0.0047275832061168645
436187,3423187,0,0.032528697581857106
436188,3423188,0,0.19865711721646503
436189,3423189,0,0.010637145602887189
436190,3423190,0,0.020591537020808764
436191,3423191,0,0.022614914280883233
436192,3423192,0,0.005682702165240062
436193,3423193,0,0.0030156667014536102
436194,3423194,0,0.0629473460763593
436195,3423195,0,0.01020707189598766
436196,3423196,0,0.00210872104745368
436197,3423197,0,0.046467841233875685
436198,3423198,0,0.013612687989848563
436199,3423199,0,0.007816425132409554
436200,3423200,0,0.017225625207368894
436201,3423201,0,0.022039122272634947
436202,3423202,0,0.01051437910248401
436203,3423203,0,0.023137387717968635
436204,3423204,0,0.010910238809876687
436205,3423205,0,0.003780855381526974
436206,3423206,0,0.04217038791434764
436207,3423207,0,0.008083610791745388
436208,3423208,0,0.020803175434149276
436209,3423209,0,0.009481923412891544
436210,3423210,0,0.008772469627554064
436211,3423211,0,0.008801709980081365
436212,3423212,0,0.022398731757998922
436213,3423213,0,0.1873132508309985
436214,3423214,0,0.0034551594915379607
436215,3423215,0,0.012944836175058155
436216,3423216,0,0.00474045920193032
436217,3423217,0,0.007347163259349231
436218,3423218,0,0.0035592906045848528
436219,3423219,0,0.0031916350927319362
436220,3423220,0,0.2011558178407732
436221,3423221,0,0.01710726126264499
436222,3423222,0,0.005690303398675957
436223,3423223,1,0.07739060417087881
436224,3423224,0,0.015009013881353613
436225,3423225,0,0.002707191574956362
436226,3423226,0,0.0040170504572682696
436227,3423227,0,0.010976357512993161
436228,3423228,0,0.01120966115888463
436229,3423229,0,0.016395261863829357
436230,3423230,0,0.00906864538228367
436231,3423231,0,0.040590759950636754
436232,3423232,0,0.0035936400959577695
436233,3423233,0,0.008778076602510967
436234,3423234,1,0.029414761116457265
436235,3423235,0,0.019274337944285746
436236,3423236,0,0.022807625569433717
436237,3423237,0,0.046077887686107065
436238,3423238,0,0.07709567941045312
436239,3423239,0,0.11262174167923866
436240,3423240,0,0.037749141219294645
436241,3423241,0,0.01816964238565853
436242,3423242,1,0.07875240427694703
436243,3423243,0,0.003398916853092421
436244,3423244,0,0.0028603007360086894
436245,3423245,0,0.014529787045375395
436246,3423246,0,0.029583640912033207
436247,3423247,0,0.013477037544904133
436248,3423248,0,0.0034754892626456405
436249,3423249,0,0.12616964941844475
436250,3423250,0,0.013987583668572775
436251,3423251,0,0.03647202807855055
436252,3423252,0,0.004072606115550387
436253,3423253,0,0.025980362259549413
436254,3423254,0,0.012664329852306212
436255,3423255,0,0.026233573335068056
436256,3423256,0,0.03433749641457257
436257,3423257,0,0.03951034522913702
436258,3423258,0,0.013008149437242877
436259,3423259,0,0.07271938244049798
436260,3423260,1,0.787185641924245
436261,3423261,0,0.010999101289690881
436262,3423262,0,0.007292443537993991
436263,3423263,1,0.06175526447353135
436264,3423264,0,0.014546099160235786
436265,3423265,0,0.1117601752421995
436266,3423266,1,0.08086302329813527
436267,3423267,1,0.9199749368065608
436268,3423268,0,0.003425639045882188
436269,3423269,0,0.003704040581398093
436270,3423270,0,0.028916552950738864
436271,3423271,0,0.0013044562155010556
436272,3423272,0,0.03695114820850653
436273,3423273,0,0.012850791912223786
436274,3423274,0,0.006759662165264476
436275,3423275,0,0.01042314550368775
436276,3423276,0,0.005545113357589368
436277,3423277,0,0.2205908819944629
436278,3423278,0,0.029503748402273034
436279,3423279,0,0.003004312925763592
436280,3423280,0,0.011472620342313482
436281,3423281,0,0.016756967321280753
436282,3423282,0,0.005972300635401727
436283,3423283,0,0.018227380242724085
436284,3423284,0,0.006615223236437293
436285,3423285,0,0.02211843558924189
436286,3423286,0,0.010829281935987435
436287,3423287,0,0.07797592987375336
436288,3423288,0,0.005885127139399444
436289,3423289,0,0.05500470908839597
436290,3423290,0,0.00532667789193791
436291,3423291,0,0.010863842976550108
436292,3423292,0,0.005319406668658943
436293,3423293,0,0.009179126128345275
436294,3423294,0,0.003646391237130815
436295,3423295,0,0.004230624883123469
436296,3423296,0,0.013626623156199136
436297,3423297,0,0.022118366986453707
436298,3423298,0,0.010299968641938655
436299,3423299,0,0.009623048921424602
436300,3423300,0,0.0025781821350061053
436301,3423301,0,0.013031690859504551
436302,3423302,0,0.09287233187019384
436303,3423303,0,0.0041050387023460755
436304,3423304,0,0.015139094126631199
436305,3423305,0,0.015285090039514778
436306,3423306,0,0.0848155606160322
436307,3423307,0,0.006934957777318062
436308,3423308,0,0.006163984957483084
436309,3423309,0,0.027825472618181284
436310,3423310,0,0.004439551086902527
436311,3423311,0,0.005961671073077343
436312,3423312,0,0.015705654375507017
436313,3423313,0,0.012400128628249655
436314,3423314,0,0.07952639786336185
436315,3423315,0,0.012974078100739661
436316,3423316,0,0.007955174505668391
436317,3423317,0,0.12032324341789494
436318,3423318,0,0.01590103757258407
436319,3423319,0,0.018746942899365154
436320,3423320,0,0.012380575226024456
436321,3423321,0,0.005875233437777579
436322,3423322,0,0.008243120656700218
436323,3423323,0,0.009416904861819474
436324,3423324,0,0.015215469526576403
436325,3423325,0,0.04235922102381467
436326,3423326,0,0.0029201840094820624
436327,3423327,0,0.03199016657585095
436328,3423328,0,0.0037319735337933454
436329,3423329,0,0.007513786634707562
436330,3423330,0,0.021875449768561525
436331,3423331,0,0.004990976554064955
436332,3423332,0,0.0037443343263425227
436333,3423333,0,0.004334745149122502
436334,3423334,0,0.051700437134151164
436335,3423335,0,0.003200161961828576
436336,3423336,0,0.011956626062275764
436337,3423337,0,0.0054281429483567685
436338,3423338,0,0.2490516813812198
436339,3423339,0,0.010551183309883635
436340,3423340,0,0.004183582520263947
436341,3423341,0,0.006203062873480014
436342,3423342,0,0.02404049748103486
436343,3423343,0,0.01625371324355331
436344,3423344,0,0.01577758124896531
436345,3423345,0,0.13177883974511426
436346,3423346,0,0.008012179389153962
436347,3423347,0,0.013096948993272066
436348,3423348,0,0.009437825730709079
436349,3423349,0,0.00431902077734731
436350,3423350,0,0.008817099003213659
436351,3423351,0,0.006751977337317547
436352,3423352,0,0.016246293517968306
436353,3423353,0,0.009123371311466975
436354,3423354,0,0.012796051047278725
436355,3423355,0,0.01142707676962869
436356,3423356,0,0.012450065445423075
436357,3423357,0,0.028205844931641088
436358,3423358,0,0.015074797306539437
436359,3423359,0,0.008116188508713554
436360,3423360,0,0.03353302456210574
436361,3423361,0,0.05660002958285248
436362,3423362,0,0.015893543010179513
436363,3423363,0,0.005953910242718739
436364,3423364,0,0.013132352097727272
436365,3423365,0,0.017406328799324154
436366,3423366,0,0.005767059075189575
436367,3423367,0,0.005747597450024949
436368,3423368,0,0.009338534171345907
436369,3423369,0,0.006759279518179092
436370,3423370,0,0.016514944021164817
436371,3423371,0,0.012329234626834485
436372,3423372,0,0.007528462411987277
436373,3423373,0,0.014626521292663352
436374,3423374,0,0.008311102306330502
436375,3423375,0,0.014364634805279435
436376,3423376,0,0.01813900323293493
436377,3423377,0,0.031089762247325358
436378,3423378,0,0.026308851074256102
436379,3423379,0,0.004171009595343391
436380,3423380,0,0.011461168991453705
436381,3423381,0,0.032512378408205866
436382,3423382,0,0.032488161728424295
436383,3423383,0,0.008279815125437769
436384,3423384,0,0.0034563834702454397
436385,3423385,0,0.002724005317272607
436386,3423386,0,0.011795158190136611
436387,3423387,0,0.0120679989811727
436388,3423388,0,0.01217012436499322
436389,3423389,0,0.01924312838268594
436390,3423390,0,0.06630307499935756
436391,3423391,0,0.0074684777928857434
436392,3423392,0,0.0034955938799389958
436393,3423393,1,0.042528404773282576
436394,3423394,0,0.00527274037956387
436395,3423395,0,0.03787275269115526
436396,3423396,0,0.00626307439576444
436397,3423397,0,0.010171870281569762
436398,3423398,0,0.015921456480779746
436399,3423399,0,0.02039303449075804
436400,3423400,0,0.09503681954390562
436401,3423401,0,0.02697450345881965
436402,3423402,0,0.008217274747978068
436403,3423403,0,0.015824371568839334
436404,3423404,0,0.01180427191131311
436405,3423405,0,0.026194323203703566
436406,3423406,0,0.020889619819957142
436407,3423407,0,0.01563826196033975
436408,3423408,0,0.03080608956479509
436409,3423409,0,0.01073177423486677
436410,3423410,0,0.010047685921680751
436411,3423411,0,0.00416288372669901
436412,3423412,0,0.004886084059078535
436413,3423413,0,0.004656262939757296
436414,3423414,0,0.008115687273042618
436415,3423415,0,0.004931309549947851
436416,3423416,0,0.014082585766659196
436417,3423417,0,0.006110796811029682
436418,3423418,0,0.0036090825799619222
436419,3423419,0,0.005204643858889826
436420,3423420,0,0.003139770167404162
436421,3423421,0,0.0368923931913998
436422,3423422,0,0.02908154824351208
436423,3423423,0,0.003952765984765105
436424,3423424,0,0.003340047073884204
436425,3423425,0,0.004681725729805062
436426,3423426,0,0.019714051748724974
436427,3423427,0,0.017869290749361343
436428,3423428,0,0.13036753053626332
436429,3423429,0,0.005783765075634671
436430,3423430,0,0.003334061391016533
436431,3423431,0,0.014189205569824902
436432,3423432,0,0.0024066569888816615
436433,3423433,0,0.034504024776641475
436434,3423434,0,0.01455329309695452
436435,3423435,0,0.016571757919947673
436436,3423436,0,0.009186118994799704
436437,3423437,0,0.02596463284346918
436438,3423438,0,0.02321737328888483
436439,3423439,0,0.003693974532193406
436440,3423440,0,0.002146802142130481
436441,3423441,0,0.040794951022484274
436442,3423442,0,0.06299178572501121
436443,3423443,0,0.0069001427128895345
436444,3423444,0,0.03369088569924027
436445,3423445,0,0.01289074024774006
436446,3423446,0,0.14778428156064446
436447,3423447,0,0.009132890784226067
436448,3423448,0,0.007630601201826923
436449,3423449,0,0.006489831888357992
436450,3423450,0,0.06670924021411224
436451,3423451,0,0.006884685801734233
436452,3423452,0,0.006150804317148497
436453,3423453,0,0.007942361177149032
436454,3423454,0,0.038457235159272456
436455,3423455,0,0.019378598087452743
436456,3423456,0,0.019092546776490704
436457,3423457,0,0.0097523562200586
436458,3423458,0,0.004059814850562135
436459,3423459,0,0.007081070597851297
436460,3423460,0,0.013492385286853786
436461,3423461,0,0.012450710789556821
436462,3423462,0,0.013142666138621835
436463,3423463,0,0.007619477750876061
436464,3423464,1,0.02954596573970727
436465,3423465,0,0.008602806430629346
436466,3423466,0,0.012204226268426568
436467,3423467,0,0.007526549069972343
436468,3423468,0,0.013119639255650442
436469,3423469,0,0.003785181829895269
436470,3423470,0,0.004370592059519122
436471,3423471,0,0.006310686596721377
436472,3423472,0,0.040645962965727464
436473,3423473,0,0.012430810671844249
436474,3423474,0,0.017986865161689704
436475,3423475,0,0.007573404134289371
436476,3423476,0,0.017455729973123096
436477,3423477,0,0.0069170104045684876
436478,3423478,0,0.0038315607540467776
436479,3423479,0,0.02283295433666264
436480,3423480,0,0.02475660954929048
436481,3423481,0,0.010196999486870641
436482,3423482,0,0.00484724262919375
436483,3423483,0,0.043240245224706035
436484,3423484,0,0.0025220796200565014
436485,3423485,0,0.0147152227422988
436486,3423486,0,0.00560923279831602
436487,3423487,0,0.005330223084732683
436488,3423488,0,0.010109389295215149
436489,3423489,0,0.03668425124760612
436490,3423490,0,0.011404405317302753
436491,3423491,0,0.029458951970612577
436492,3423492,0,0.006384166940973261
436493,3423493,0,0.008511367430663896
436494,3423494,0,0.01060477239419755
436495,3423495,0,0.13517252442614616
436496,3423496,1,0.01386130422239885
436497,3423497,0,0.11583907356140861
436498,3423498,0,0.012114447533978912
436499,3423499,0,0.026733922876185354
436500,3423500,0,0.04101961765421807
436501,3423501,0,0.0074993078423347724
436502,3423502,0,0.013556901351631533
436503,3423503,0,0.006084736711257129
436504,3423504,0,0.051009430996244234
436505,3423505,0,0.008993832990660599
436506,3423506,0,0.02375096729574082
436507,3423507,1,0.6962602215883855
436508,3423508,0,0.05395958861496336
436509,3423509,1,0.034187514785334605
436510,3423510,0,0.07018422843239867
436511,3423511,0,0.010755601700387446
436512,3423512,1,0.8142105532248997
436513,3423513,0,0.07011535079629519
436514,3423514,0,0.008802634394835238
436515,3423515,0,0.05025981071994968
436516,3423516,0,0.022417691711978934
436517,3423517,0,0.010328082690196352
436518,3423518,0,0.003914778825137279
436519,3423519,0,0.018385093435454025
436520,3423520,0,0.009775385765244636
436521,3423521,0,0.005429104301879916
436522,3423522,0,0.0033838307414333743
436523,3423523,0,0.0041989682459513495
436524,3423524,0,0.023447413546446295
436525,3423525,0,0.021708209205425735
436526,3423526,0,0.011714254728127592
436527,3423527,0,0.004868712593040264
436528,3423528,0,0.028723323019081416
436529,3423529,0,0.013468354173562675
436530,3423530,0,0.006435357214620595
436531,3423531,0,0.16356009108214883
436532,3423532,0,0.005643201287129006
436533,3423533,0,0.008886316554318718
436534,3423534,0,0.010408506613196637
436535,3423535,0,0.017262922073190433
436536,3423536,0,0.02519212198723141
436537,3423537,0,0.038457235159272456
436538,3423538,1,0.02993863579956546
436539,3423539,0,0.009273917264836172
436540,3423540,0,0.04272947444797466
436541,3423541,0,0.03368031770508379
436542,3423542,0,0.009576996956627155
436543,3423543,0,0.013469978782176328
436544,3423544,0,0.005865641744861174
436545,3423545,0,0.0380925806694632
436546,3423546,0,0.0542918840640598
436547,3423547,0,0.03908245934515587
436548,3423548,0,0.00515142700618741
436549,3423549,0,0.12581313664586138
436550,3423550,0,0.01369696098119628
436551,3423551,0,0.01823611161216293
436552,3423552,0,0.017702587383816054
436553,3423553,0,0.009153108158595302
436554,3423554,0,0.0038063997729101844
436555,3423555,0,0.008503984064870053
436556,3423556,0,0.0069625851673853385
436557,3423557,0,0.01832047563721784
436558,3423558,0,0.026265477993868403
436559,3423559,0,0.002784641253606549
436560,3423560,0,0.025907061483102494
436561,3423561,0,0.016570916761013403
436562,3423562,0,0.002888687604526826
436563,3423563,0,0.007322438719206609
436564,3423564,0,0.01145235156624632
436565,3423565,0,0.00868464536056988
436566,3423566,0,0.020665877902643723
436567,3423567,0,0.03715612211367718
436568,3423568,0,0.009320583069530998
436569,3423569,0,0.005824714317289844
436570,3423570,0,0.013076993186950903
436571,3423571,0,0.01687553302759527
436572,3423572,0,0.010633212997918829
436573,3423573,0,0.02786358671282073
436574,3423574,0,0.002498698171517426
436575,3423575,0,0.006263527566063606
436576,3423576,0,0.024062620817654812
436577,3423577,0,0.017009804618073318
436578,3423578,0,0.03251574725366119
436579,3423579,0,0.007214027832474466
436580,3423580,0,0.013436381852360891
436581,3423581,0,0.00993408584340006
436582,3423582,0,0.005281472135187651
436583,3423583,0,0.009822062961481522
436584,3423584,0,0.004512345353547919
436585,3423585,0,0.004107489156192874
436586,3423586,0,0.031182251693777852
436587,3423587,0,0.01234598325316047
436588,3423588,0,0.004579130848491753
436589,3423589,0,0.011682919144348748
436590,3423590,0,0.0121281211702412
436591,3423591,0,0.003956704728592271
436592,3423592,0,0.012213129432843953
436593,3423593,0,0.01627338571427359
436594,3423594,0,0.006586465045001449
436595,3423595,0,0.008535912061326291
436596,3423596,0,0.009284486650338623
436597,3423597,0,0.00989041871854175
436598,3423598,0,0.01091938560006141
436599,3423599,0,0.020526967605402773
436600,3423600,0,0.004361876729515983
436601,3423601,0,0.004912593545037318
436602,3423602,0,0.0036348620999028633
436603,3423603,0,0.007044867662882508
436604,3423604,0,0.005458193010863256
436605,3423605,0,0.004343395034871987
436606,3423606,0,0.003929375128008602
436607,3423607,0,0.004438572933819245
436608,3423608,0,0.009237691027614577
436609,3423609,0,0.006218230694697908
436610,3423610,0,0.018674149271382428
436611,3423611,0,0.005729659559618366
436612,3423612,0,0.018028413563237315
436613,3423613,0,0.0038616955677781466
436614,3423614,0,0.014207229777127864
436615,3423615,0,0.011525034758651517
436616,3423616,0,0.03890621838780905
436617,3423617,0,0.024093184973314148
436618,3423618,0,0.011026624140207972
436619,3423619,0,0.0035873163575718364
436620,3423620,0,0.017209372247973767
436621,3423621,0,0.015609876099842882
436622,3423622,0,0.01931397939941669
436623,3423623,0,0.013832926180885158
436624,3423624,0,0.008434282401096343
436625,3423625,0,0.013222695292016315
436626,3423626,0,0.12970019834134847
436627,3423627,0,0.03816080979494
436628,3423628,1,0.014680989768216544
436629,3423629,0,0.010772828074150078
436630,3423630,0,0.01574416771470265
436631,3423631,0,0.018604408101906337
436632,3423632,0,0.015828420051265293
436633,3423633,0,0.034682185152508635
436634,3423634,0,0.03796369927430686
436635,3423635,0,0.019065296140450997
436636,3423636,0,0.055685543717766704
436637,3423637,0,0.012681772183075646
436638,3423638,0,0.022244297738583767
436639,3423639,0,0.005040457805224169
436640,3423640,0,0.017021652119811433
436641,3423641,0,0.003732200478220647
436642,3423642,0,0.0179628583706237
436643,3423643,0,0.021567480366669792
436644,3423644,0,0.002670612355716492
436645,3423645,0,0.02200094073574405
436646,3423646,0,0.028779543633175687
436647,3423647,0,0.009667031600605431
436648,3423648,0,0.0036661946337374577
436649,3423649,0,0.01346337135677672
436650,3423650,0,0.013083080706055404
436651,3423651,0,0.01000937476531356
436652,3423652,0,0.012104619083418724
436653,3423653,0,0.016967100401396425
436654,3423654,0,0.022446927795635674
436655,3423655,0,0.010495475883081697
436656,3423656,0,0.008643833630584324
436657,3423657,0,0.011806640053894084
436658,3423658,0,0.007266569891059165
436659,3423659,0,0.014732294000111848
436660,3423660,0,0.005400797102396697
436661,3423661,0,0.012169609706163018
436662,3423662,0,0.005260415617469229
436663,3423663,0,0.009203827943219042
436664,3423664,0,0.012822300580927351
436665,3423665,0,0.015419216763526589
436666,3423666,0,0.02578993628019508
436667,3423667,0,0.05690037707389745
436668,3423668,0,0.025718275866949056
436669,3423669,0,0.02076419080353051
436670,3423670,0,0.01210436810766318
436671,3423671,0,0.01862697005663919
436672,3423672,0,0.0268952157122625
436673,3423673,0,0.013210347127078224
436674,3423674,0,0.08223117230930109
436675,3423675,0,0.009569035804295294
436676,3423676,0,0.008491069849181103
436677,3423677,0,0.0031297870766031927
436678,3423678,0,0.025139635966724493
436679,3423679,0,0.05953331616392185
436680,3423680,0,0.008055601905852132
436681,3423681,0,0.06912839270986053
436682,3423682,0,0.0293996549186201
436683,3423683,0,0.0024783168966808645
436684,3423684,0,0.005743112868382014
436685,3423685,0,0.010122052062729881
436686,3423686,0,0.19252649956415377
436687,3423687,0,0.01268647702813576
436688,3423688,0,0.0035891124355863367
436689,3423689,0,0.022556218951973857
436690,3423690,0,0.007347127613078677
436691,3423691,0,0.07354625759151771
436692,3423692,0,0.010896889309120241
436693,3423693,0,0.013505572828358407
436694,3423694,0,0.005255360792492402
436695,3423695,0,0.009535785851959801
436696,3423696,0,0.002962547987483848
436697,3423697,0,0.002409821293289508
436698,3423698,0,0.021311317536179104
436699,3423699,0,0.002967202504504469
436700,3423700,0,0.06558983625590958
436701,3423701,0,0.003975352147655918
436702,3423702,0,0.005266858486736674
436703,3423703,0,0.00932129545336405
436704,3423704,0,0.0034086578982940783
436705,3423705,0,0.014987681424722612
436706,3423706,0,0.002670939916681013
436707,3423707,0,0.056639560166190664
436708,3423708,0,0.01891969651158376
436709,3423709,0,0.017870447089124726
436710,3423710,0,0.004578662268973497
436711,3423711,0,0.01379168438861151
436712,3423712,0,0.02585724916288116
436713,3423713,0,0.2045605168542914
436714,3423714,0,0.014078969724099869
436715,3423715,0,0.011184262226228984
436716,3423716,0,0.0037002942249722013
436717,3423717,0,0.3010330112411283
436718,3423718,0,0.016848812761010783
436719,3423719,0,0.012231226542226515
436720,3423720,0,0.010729800372407646
436721,3423721,0,0.013476079914390376
436722,3423722,0,0.24391818733285153
436723,3423723,0,0.010727755437704224
436724,3423724,0,0.008533242392642408
436725,3423725,0,0.13479971856587908
436726,3423726,0,0.004256663445426748
436727,3423727,0,0.005893756756542927
436728,3423728,0,0.003150314705553127
436729,3423729,0,0.044180615335976496
436730,3423730,0,0.14396074807448744
436731,3423731,0,0.1172600020080996
436732,3423732,0,0.004427433019200458
436733,3423733,0,0.008744065605729063
436734,3423734,0,0.017435336024671268
436735,3423735,0,0.004361119043045673
436736,3423736,0,0.007225185750342521
436737,3423737,0,0.007223060434201671
436738,3423738,0,0.00703204519291568
436739,3423739,0,0.010595241664388097
436740,3423740,0,0.02505406088336854
436741,3423741,0,0.009618526977503594
436742,3423742,0,0.008976787311312377
436743,3423743,0,0.04606806684297414
436744,3423744,0,0.008342288668986907
436745,3423745,0,0.012866215182638915
436746,3423746,0,0.0156624492006239
436747,3423747,0,0.2150866821408892
436748,3423748,0,0.008817726252239788
436749,3423749,0,0.011792022207001594
436750,3423750,0,0.08183018272915109
436751,3423751,0,0.0037018677931653704
436752,3423752,0,0.0058051722567700114
436753,3423753,0,0.00912515045800764
436754,3423754,0,0.0034567127280330824
436755,3423755,0,0.04673636682801653
436756,3423756,0,0.004138165445711901
436757,3423757,0,0.03753491365756748
436758,3423758,0,0.01412047422222512
436759,3423759,0,0.003570786117249446
436760,3423760,0,0.0077560973535944
436761,3423761,0,0.01799609324871585
436762,3423762,0,0.11283008803879525
436763,3423763,0,0.01749199830993413
436764,3423764,0,0.0026576125686441736
436765,3423765,0,0.003948819031688019
436766,3423766,0,0.005664411787412443
436767,3423767,0,0.00900281552758264
436768,3423768,0,0.0116193662810296
436769,3423769,0,0.01884959557695814
436770,3423770,0,0.0319105706405793
436771,3423771,0,0.0032190799319210045
436772,3423772,0,0.016031655727656288
436773,3423773,0,0.0077303761240877485
436774,3423774,0,0.023341122203542897
436775,3423775,0,0.059943003637642024
436776,3423776,0,0.030058764558349684
436777,3423777,0,0.007766914452248328
436778,3423778,0,0.011330433046802535
436779,3423779,0,0.005140817124453967
436780,3423780,0,0.022924402251959557
436781,3423781,0,0.015184981835627474
436782,3423782,0,0.004015886817636111
436783,3423783,0,0.013946570229745537
436784,3423784,0,0.016186728837303814
436785,3423785,0,0.014019823101568076
436786,3423786,0,0.03219351201560248
436787,3423787,0,0.008353894642996929
436788,3423788,0,0.014612957743014094
436789,3423789,0,0.006033263891541749
436790,3423790,0,0.006132472779649395
436791,3423791,0,0.009919287007980733
436792,3423792,0,0.01360451513615271
436793,3423793,0,0.0036755011990656423
436794,3423794,0,0.028112057209424723
436795,3423795,0,0.03050701701083667
436796,3423796,0,0.0046594484059074995
436797,3423797,0,0.004441546555679152
436798,3423798,0,0.006124971484416367
436799,3423799,0,0.005083327407411194
436800,3423800,0,0.003986336071322444
436801,3423801,0,0.07413702813230214
436802,3423802,0,0.023705689369859926
436803,3423803,0,0.007081316405843558
436804,3423804,0,0.02229455650088759
436805,3423805,0,0.018789799302963775
436806,3423806,0,0.003886197442726691
436807,3423807,0,0.014961723177132165
436808,3423808,0,0.004348008736379552
436809,3423809,0,0.015416958148307998
436810,3423810,0,0.017786428740009352
436811,3423811,0,0.015941768706364545
436812,3423812,0,0.02441289899509444
436813,3423813,0,0.012219901338601093
436814,3423814,0,0.005967376753803495
436815,3423815,0,0.009781086386821897
436816,3423816,0,0.0037963983952627647
436817,3423817,0,0.004537607851402349
436818,3423818,0,0.003563358729808953
436819,3423819,0,0.008941766276400023
436820,3423820,0,0.004240218019874585
436821,3423821,0,0.011696444998557138
436822,3423822,0,0.0301629334758921
436823,3423823,0,0.01995272858657722
436824,3423824,0,0.0059202394634691406
436825,3423825,0,0.015835877400962116
436826,3423826,0,0.008988129015617284
436827,3423827,0,0.013859047514378945
436828,3423828,0,0.020905742229669844
436829,3423829,0,0.005967021137527426
436830,3423830,0,0.06553515879986897
436831,3423831,0,0.0056163045187209645
436832,3423832,0,0.01007920482521491
436833,3423833,0,0.01836213778752393
436834,3423834,0,0.011852505477913217
436835,3423835,0,0.004599646439777732
436836,3423836,0,0.02490185476698594
436837,3423837,0,0.041672616806277846
436838,3423838,0,0.02518879488464321
436839,3423839,0,0.04078485077057608
436840,3423840,0,0.00761688033212281
436841,3423841,0,0.02407880033912133
436842,3423842,0,0.012197199582438327
436843,3423843,0,0.005553789924167402
436844,3423844,0,0.009618543882970424
436845,3423845,0,0.008666456940879018
436846,3423846,0,0.005281994363708852
436847,3423847,0,0.006231721234096276
436848,3423848,0,0.013137060849356315
436849,3423849,0,0.06284038226312728
436850,3423850,0,0.007800845695567803
436851,3423851,0,0.04383304822940822
436852,3423852,0,0.07560505057363125
436853,3423853,0,0.01302128411157149
436854,3423854,0,0.023164355288813967
436855,3423855,0,0.09711219080085148
436856,3423856,0,0.031207423493494094
436857,3423857,0,0.03368016928909585
436858,3423858,0,0.005675852552838003
