indice,TransactionID,y,score_A,score_B,score_C,score_D,score_A_V4,score_control_logistico
414105,3401105,0,0.0032974238743509565,0.00432298187948958,0.003095874483479921,0.010997323382185053,0.0032836107247071,0.0011728225943388214
414106,3401106,0,0.0012709248028129627,0.003558301796481114,0.00123705003630682,0.012744403138554447,0.0012641847926042,0.0003316362223941968
414107,3401107,0,0.0028364550479132826,0.012370241886257075,0.004139193673369329,0.04440629296886532,0.002824072177079,0.0016896935044751298
414108,3401108,0,0.004929162735341734,0.014375378844647792,0.006125803584140656,0.028641521522353577,0.0049108438605964,0.002779218365869363
414109,3401109,0,0.037157609751715476,0.032278199703108995,0.026910834442974544,0.014304736323329448,0.0371092828159804,0.01935061032530297
414110,3401110,1,0.6146953219753037,0.06420948972210133,0.5094423874020293,0.17900686885145048,0.6154012368059832,0.7861058987133975
414111,3401111,0,0.0011637474850635155,0.006831433727532443,0.0016299263359616013,0.034174144998924794,0.0011574564685462,0.0008068496640815774
414112,3401112,0,0.03974058483474709,0.03680019406952163,0.0616167269785472,0.037732696141047274,0.0396921384364126,0.42490722001612136
414113,3401113,0,0.002401751335443766,0.005149919580622268,0.0026118956945838465,0.020773658753430232,0.0023907984601082,0.0012130301472827363
414114,3401114,0,0.008530810056167131,0.017689995194417482,0.01000120868992478,0.02504056324924278,0.0085046391118069,0.005904086505015761
414115,3401115,0,0.008359747493216595,0.005785054070995252,0.005986647855364198,0.024384741282458693,0.0083339003606998,0.003739744594419614
414116,3401116,0,0.006421039344609615,0.005694576764895031,0.005778314548063116,0.010953506245596361,0.0063991798001369,0.0023793275641287893
414117,3401117,0,0.0028498038831836258,0.004542104082237303,0.00325102529615565,0.03895242884547682,0.0028373784123979,0.0012070876564121897
414118,3401118,0,0.0021215248528963977,0.0054694845716369974,0.0027645268459947,0.015846369193468206,0.0021115421480115,0.0010557307235972097
414119,3401119,0,0.003924756018520122,0.008020418357768958,0.005079790174307516,0.02352306847191226,0.0039091175609315,0.000875180722932149
414120,3401120,0,0.009453751910977002,0.17725206530028073,0.023453167882168693,0.02643905472860282,0.0094259032455547,0.0059636815531416
414121,3401121,0,0.01050421107765947,0.016113187205954626,0.012252484599474209,0.003788506237891803,0.0104745849079574,0.005558807979736333
414122,3401122,0,0.0021635761170152585,0.024130460310173324,0.0034059465185291332,0.0038038474492018037,0.0021534451773659,0.0006649638516860861
414123,3401123,0,0.0023266128414851117,0.01156380582869794,0.003152824131441635,0.01891047755893616,0.0023159161225559,0.0008012811934362975
414124,3401124,0,0.01202560755978524,0.040928393414918156,0.019762249082262744,0.06356725144510175,0.0119936296152286,0.014953734748273722
414125,3401125,0,0.001963272280932731,0.005411597478253682,0.002040445636057887,0.011836161235325623,0.0019538563948786,0.0010781139786589188
414126,3401126,0,0.13602031781397178,0.00493018723575212,0.023295169439690077,0.012811335740658621,0.1360538477880863,0.12115350399787884
414127,3401127,0,0.002238566373290237,0.0064279246861108355,0.001986156142047383,0.004567637815492399,0.0022281734633288,0.001286360300399604
414128,3401128,0,0.00854111743165348,0.051277366774745856,0.01450048508308069,0.01802109361635426,0.0085149271088428,0.0024705194724665355
414129,3401129,0,0.0027487169757622366,0.005430053187565123,0.0026224804501843,0.03076887700800962,0.0027366159664042,0.0007174075282915776
414130,3401130,0,0.045671951716253316,0.01080467676773075,0.021686894823448342,0.038317513911963384,0.0456239838098899,0.01586041829552044
414131,3401131,0,0.005723889511541466,0.004543637021261996,0.004444169365114776,0.01772757302201483,0.0057036261625164,0.003436018719719166
414132,3401132,0,0.0014784906221810875,0.009155284605807406,0.0025394014792529005,0.04952303679810711,0.0014709104788168,0.0007912770067550831
414133,3401133,0,0.017002288318912852,0.01992304829957628,0.04714723606090641,0.3872285344838464,0.0169641242408879,0.01952603576108388
414134,3401134,0,0.006070576977912302,0.009530918390899784,0.006464422712186311,0.02383870520556509,0.0060495078714381,0.0026160991430213805
414135,3401135,0,0.008575118601698047,0.008987116332831913,0.00535861090840474,0.002714231482548226,0.0085488644609235,0.004331141244028569
414136,3401136,1,0.1438084908070872,0.019130490327021767,0.06423717634014534,0.00999763294812144,0.1438529027909708,0.10912811192730257
414137,3401137,0,0.0011560360090922478,0.016418964900610376,0.002482834198211247,0.04755600717798313,0.0011497777314815,0.0004111093103026223
414138,3401138,0,0.001832360332047261,0.015288606893222253,0.0036185497386300772,0.041412667746180576,0.0018234246392473,0.00030047098447783226
414139,3401139,0,0.017393509451006452,0.0050559504193051046,0.008865447038521762,0.011933954134338303,0.0173549423054196,0.008508548742103599
414140,3401140,0,0.05599708161200637,0.06468199907820492,0.04879815803008608,0.016328137803865054,0.0559521068616571,0.044247730492899214
414141,3401141,1,0.13675244832218172,0.01691442173094955,0.06246810358843835,0.023771499929829732,0.1367869846928633,0.1235244001942264
414142,3401142,0,0.0022610297840344627,0.005080621718247545,0.0029446177093806467,0.02749519327447032,0.0022505589813137,0.0004541920940631908
414143,3401143,0,0.01678411479881418,0.009768452483312573,0.010726520903981789,0.020904176688535003,0.0167461802574304,0.008270083697601797
414144,3401144,0,0.003900770618425538,0.00644197697460998,0.004219731915213547,0.011418428132011469,0.0038851996301308,0.0013009057231560225
414145,3401145,1,0.8109022046077942,0.6157485959345919,0.8135042692266006,0.16418549223050347,0.8115351011241148,0.9165017431829122
414146,3401146,0,0.008279015897592537,0.09470127203454393,0.016722402882437138,0.022473899544631477,0.0082533230446081,0.0036759413445422513
414147,3401147,0,0.09358007260452901,0.3108715175491307,0.14333627221275957,0.024191711290460903,0.093562603921754,0.12889187210697736
414148,3401148,0,0.0010573647263833314,0.00468667117238245,0.0012539958637523005,0.016079318886473112,0.0010515308139879,0.0003819601549154266
414149,3401149,0,0.023741895876755334,0.06745954280765491,0.029854393494526957,0.00919224143237666,0.0236981459725179,0.030331689278875543
414150,3401150,0,0.001509525615632289,0.009426613259290942,0.0020194494969775767,0.009340608735312528,0.0015018229190759,0.0005615430339998602
414151,3401151,1,0.9018048138324003,0.10945248386662637,0.8411658280308849,0.44553390685376754,0.9022483979091752,0.9682039284459283
414152,3401152,0,0.04286349738801901,0.0527743670131237,0.035064284602211615,0.006301771613891779,0.0428151783703314,0.0519014232831125
414153,3401153,0,0.0017651650026781222,0.005604130609548095,0.001670337056706527,0.004723587364709388,0.0017564800107524,0.0006881768429261422
414154,3401154,0,0.002605487542990268,0.005637380154286935,0.002372226058004816,0.008839105728174217,0.002593853822491,0.0010905723876566938
414155,3401155,0,0.006432920354919251,0.004992126069102037,0.004696549756242818,0.01185486091748673,0.0064110344226,0.004991049125404302
414156,3401156,0,0.01612213405731575,0.024676650715365397,0.01696481884841122,0.028163989087210725,0.0160849173441433,0.029752443821247154
414157,3401157,0,0.002734029427490183,0.004972612714882774,0.0023741881922068296,0.00662894300179467,0.0027219759229131,0.001412481179922879
414158,3401158,0,0.0013709324454540953,0.008375180030501573,0.002223975832001578,0.03211125053806353,0.0013637830544994,0.0004636279138213724
414159,3401159,0,0.014208186487554066,0.03458789498685887,0.01765023275530544,0.02838970256985001,0.0141732367643294,0.14539711608211453
414160,3401160,0,0.0017328551350907152,0.009734402171430049,0.0027563886557056246,0.03199309539668474,0.001724291752361,0.0006852883394645175
414161,3401161,0,0.0012127403873740427,0.004379215146640118,0.0016644096205331055,0.05818473698713841,0.0012062427536471,0.0003877724254856561
414162,3401162,0,0.0007983661809954714,0.0076546276143692,0.0012830245195303823,0.013052510167536386,0.0007937004237276,0.00022729623559618057
414163,3401163,0,0.039166474092589984,0.00604304231615526,0.014246515709142054,0.011426212430197662,0.0391180360854425,0.036046089435961944
414164,3401164,0,0.04208881730525596,0.006106920882545251,0.019218831349550245,0.007111601973634317,0.0420404400950538,0.02049066617142005
414165,3401165,0,0.0016833343221580568,0.008534415431495218,0.002603993115199702,0.0336000471027812,0.0016749587063615,0.0007387086851319075
414166,3401166,0,0.01741643847182444,0.04149843718989484,0.027182651867419513,0.03949451838739369,0.017377848038559,0.006293654394782741
414167,3401167,0,0.006950502212662817,0.008303231309978214,0.006691901715030588,0.021966236640999105,0.0069274916153411,0.004213578344626771
414168,3401168,0,0.004777422419300847,0.00652791661035448,0.006927542159997739,0.04544106271252759,0.0047594914952893,0.0009413498416516759
414169,3401169,0,0.0034340617108343,0.028487846045188954,0.012240401999388884,0.017534836943682318,0.00341983978706,0.0009693007829828936
414170,3401170,0,0.0008020583241780329,0.005025098429796046,0.001059656658068049,0.014305544727087692,0.000797375290127,0.00031293114016958727
414171,3401171,0,0.004829566061855797,0.004967108892155277,0.004673030281876267,0.03143063561426451,0.0048115011846722,0.003910084578260774
414172,3401172,0,0.0017610784099750952,0.0067325609089018,0.002355718313850583,0.03819663323686786,0.0017524087606761,0.0010485163428468167
414173,3401173,0,0.011049882056093894,0.009126188747327018,0.011907232163862948,0.01822509089092206,0.0110193835549255,0.0033773913642942163
414174,3401174,0,0.0035002733866102576,0.004484198571268931,0.0029631186904917482,0.01056204588185718,0.0034858557138966,0.00144316886415117
414175,3401175,0,0.001930696352282372,0.003967880976681479,0.0025477818243418763,0.03142696323938178,0.0019213989696002,0.0005056685906874017
414176,3401176,0,0.0038852144411484204,0.008361832217915087,0.004701091628040577,0.021441567982411428,0.0038696873048932,0.001394117583243616
414177,3401177,0,0.01249531487242493,0.04077004284582503,0.014573351141163192,0.01577635043462456,0.0124626594782319,0.010187858231386696
414178,3401178,0,0.053421638498618355,0.02827183699089389,0.044582610740570426,0.042721114106742286,0.0533756851885033,0.13027134105209787
414179,3401179,0,0.005983885158448152,0.006289511770539413,0.009965544338237379,0.06074710777113848,0.0059630152623429,0.0024607712037336875
414180,3401180,0,0.003159069184151794,0.004451276405058973,0.002738245290566722,0.01255233508541778,0.0031456767819383,0.0007453373801056708
414181,3401181,0,0.005130391958686984,0.01032012405992254,0.005159859583130028,0.015157958306273301,0.0051115671702397,0.0019755545689176027
414182,3401182,0,0.0520909479694152,0.02006439850784782,0.02707198926006026,0.014303927948310969,0.0520445467725277,0.03736702770215076
414183,3401183,0,0.010101970027535516,0.0073561904880664305,0.007856144272170448,0.018510285216118257,0.0100730087645422,0.005118544699613582
414184,3401184,0,0.001198060409083403,0.004061638417243337,0.001263557208946002,0.009155212605665573,0.0011916244375745,0.0004667844788568431
414185,3401185,0,0.0040117925758828225,0.007894848207448844,0.004408600311333896,0.018030211928700534,0.0039959107449506,0.0015491630348204578
414186,3401186,1,0.03139997929692444,0.017310774445237948,0.022207777588800066,0.024306207648104667,0.0313527324680137,0.01933806817470936
414187,3401187,0,0.00407125563777319,0.006162537639700945,0.003719659265928986,0.020406829407750644,0.0040552088280593,0.003232010880850507
414188,3401188,0,0.06240294053573886,0.005147797833580471,0.02193849028136612,0.009800425497111926,0.0623609973049499,0.08764254760237691
414189,3401189,0,0.003342626425522443,0.021521193467414216,0.005443989316397482,0.025116768704353778,0.0033286773159143,0.004210926626541302
414190,3401190,0,0.0039645841360913415,0.00465270293949549,0.003474702499086844,0.011635513282983543,0.0039488340288027,0.0023875512348174592
414191,3401191,0,0.0007003114136586221,0.004534917975395335,0.0007905621234785435,0.0038751579946470914,0.0006961120848864,0.00017483888384715887
414192,3401192,0,0.00445010512324906,0.009863109150638925,0.006414122252869876,0.04610837874249031,0.0044330308467379,0.0017051455989609908
414193,3401193,0,0.0023863247752228594,0.004271364970181927,0.002163758891806021,0.013906688747462051,0.0023754242619095,0.0008102907764352949
414194,3401194,0,0.0030796125692378377,0.005435624415239067,0.0031430393045267886,0.037824955697103486,0.003066465024416,0.002408094573434945
414195,3401195,0,0.00816902391260616,0.010213513850848002,0.008240643236006939,0.013837388176958107,0.0081435427836054,0.0023414381063850635
414196,3401196,0,0.062013993057591366,0.03560627210051932,0.0469194838667667,0.019881018147600783,0.0619718427439421,0.17680669456131426
414197,3401197,0,0.0011654397718036315,0.004191377441763335,0.001418889874462468,0.022484928557689438,0.0011591415787361,0.00044148635970013263
414198,3401198,0,0.0010031292061058554,0.0038195866687122004,0.0011680038705564116,0.007612679429823557,0.0009975330773644,0.000507210797054186
414199,3401199,0,0.003039071379145143,0.008601802110719335,0.0034578719614001227,0.017831321487957397,0.0030260496989321,0.0009461844142267479
414200,3401200,0,0.0023258497329825957,0.008268681861966469,0.0033259458248206556,0.02948563292352993,0.0023151556301076,0.0010433841138255521
414201,3401201,0,0.0006617319381158911,0.009032662034133741,0.0013378109502613438,0.027125834892310446,0.0006577204003978,0.00018537624677089745
414202,3401202,0,0.0009174565681812606,0.0054833588425814836,0.0015954362515682224,0.04677489319592484,0.0009122431161354,0.00046827476467037267
414203,3401203,0,0.0012371050144804013,0.006545597056382155,0.0023807321955348765,0.020806958427334286,0.0012305054969174,0.0004129522258163806
414204,3401204,0,0.012094005889271802,0.04209740127305873,0.01868761944037508,0.020253427205588,0.0120619279305198,0.007805355479205815
414205,3401205,0,0.007499043351448281,0.01915087852862091,0.009103958038262612,0.044391186803941114,0.0074748912731764,0.004086209761028611
414206,3401206,0,0.0008925778022918728,0.0035133036517517335,0.0014661430120806182,0.02232489338679317,0.0008874771917563,0.0002244391790990007
414207,3401207,0,0.0025760741617078093,0.005311799348795487,0.003176100978058886,0.014938565896801374,0.0025645375374185,0.0009474438136462832
414208,3401208,0,0.009567840621822966,0.011136606027693745,0.008469544149900676,0.013243453521317113,0.0095397923431686,0.005300679906057477
414209,3401209,0,0.0033119496472543745,0.01460016348800363,0.003944070261216539,0.007930022665660475,0.0032980927275102,0.0016925119791255556
414210,3401210,0,0.04424270278161366,0.0041657803420476975,0.014329006979267402,0.002463514069529014,0.0441945292098195,0.030379536953099192
414211,3401211,0,0.0057523048652981515,0.18328273916015825,0.046539908946827704,0.021366492246382016,0.0057319745495992,0.002279138793804129
414212,3401212,0,0.0015276371073153355,0.004176265510879753,0.0016399426813917377,0.016243956188300608,0.0015198632377361,0.0007993729717308599
414213,3401213,0,0.1424573105147057,0.10684292934670127,0.12856971817459806,0.00908304173893508,0.1424998073315548,0.09424245195338021
414214,3401214,0,0.0027450729034338445,0.022679912843784008,0.0053736131671798535,0.04464653173537913,0.0027329836716401,0.00215021599642294
414215,3401215,0,0.004925188304136957,0.0055379900784487904,0.004042970973343595,0.009124551985196586,0.0049068795189465,0.0017049964730578844
414216,3401216,0,0.0019070463291216142,0.004323185010193467,0.0023296732495810346,0.03817060302245334,0.0018978353840166,0.0014766638341499247
414217,3401217,0,0.004062693800115815,0.004216925382440591,0.0029781874229520998,0.009866908870261358,0.0040466706810462,0.00122602938811193
414218,3401218,0,0.002160642328147328,0.005811681913885346,0.0027157509542335184,0.028163989087210725,0.002150521698931,0.00225994953679438
414219,3401219,0,0.010401354413932121,0.007683443534055355,0.0061600854520365185,0.0021578062223782304,0.0103718964650419,0.0061515917250266755
414220,3401220,0,0.0022568295045025813,0.005832218876377629,0.0023848546850159034,0.02473246232352804,0.0022463732463459,0.001399817491147761
414221,3401221,0,0.004278230146261578,0.005998574472160555,0.0036655339105612127,0.03570367480764306,0.0042616170468911,0.0031039569647072066
414222,3401222,0,0.05524292292059378,0.11871969895250009,0.10087953521059517,0.030139254898864837,0.0551976466890583,0.032153028269315265
414223,3401223,0,0.005506598338727806,0.0272198048759036,0.00947743154862316,0.008058190671013913,0.005486852718493,0.0024536639123949456
414224,3401224,0,0.014601264592691666,0.0074777556395374594,0.013843681302472495,0.02070116646919872,0.0145658249577489,0.006729001843319707
414225,3401225,0,0.003466673814832523,0.012287060979639823,0.005121399674567938,0.03339912053545541,0.0034523552889323,0.001126860129382855
414226,3401226,0,0.015062406837253708,0.02786337576454407,0.014957105383054354,0.017039043228841328,0.0150264088595718,0.01274889522702326
414227,3401227,0,0.15268357175102315,0.008472802743312191,0.07910525493792579,0.031021402047511096,0.1527408280650485,0.0994872318259742
414228,3401228,0,0.007709798842667173,0.007889540044897407,0.007610467514933737,0.012079811544882645,0.0076852212147368,0.003054608102060723
414229,3401229,0,0.0012878946214013552,0.005395338877589836,0.001920807041078029,0.03895582397287332,0.0012810845149144,0.0007643465870753294
414230,3401230,0,0.010699702941141866,0.023586062238727307,0.013101484233542394,0.015863477262522022,0.0106697603962735,0.007645990108400549
414231,3401231,0,0.004631594980335347,0.011413143967501675,0.005816999238487029,0.011751644623458676,0.0046140423003916,0.002243766666711617
414232,3401232,0,0.00938846913107574,0.05411307434129372,0.01691363695566166,0.045415594261365176,0.0093607354329496,0.004185751352769804
414233,3401233,0,0.009403657291499713,0.01826800801197326,0.010914431791494096,0.03959387014925694,0.0093758967972405,0.009879697031692296
414234,3401234,0,0.0031861755703820748,0.017200351573288634,0.004669028715008865,0.046935587906948795,0.0031727001800167,0.0005593968265433603
414235,3401235,0,0.027723612041011928,0.03885992889152621,0.029079338263660298,0.07203944633863883,0.0276777183279189,0.2866544454889901
414236,3401236,0,0.009948386886426037,0.014309314896093786,0.008135296378115612,0.014560556245713546,0.0099196845650626,0.0051707825962230905
414237,3401237,0,0.0034482553704027175,0.004780899566779395,0.0034675361303290546,0.02947910184581249,0.0034339913578849,0.002241110236057073
414238,3401238,0,0.03632862855425697,0.01706660937166996,0.03473268424268991,0.06893205931824929,0.0362803856582775,0.006670618661387399
414239,3401239,0,0.006415326402213832,0.006472478986814572,0.005609029531630622,0.016132769293726507,0.0063934795556197,0.004376256468726419
414240,3401240,0,0.001186956733485655,0.008562224586219821,0.0020998668263466098,0.026338586030285993,0.0011805675419426,0.00025892573611173647
414241,3401241,0,0.00273463910176864,0.07190643473030975,0.006948443615184661,0.011731037285330783,0.002722583623436,0.001013007567469286
414242,3401242,0,0.002545332324031805,0.019300928022450953,0.004661394787671385,0.017160967978512187,0.0025338976051062,0.0011077621120505273
414243,3401243,0,0.011432957148140866,0.01873825462578997,0.012697930337798938,0.03154118349853186,0.0114018658448842,0.009488023409050576
414244,3401244,0,0.016032807220380703,0.005909303194779803,0.007458794674524739,0.019922759839224084,0.0159956898794131,0.01196942076904329
414245,3401245,0,0.004727526873502698,0.005498873317290633,0.0031251222866091727,0.004531218624102793,0.0047097247623621,0.002792788179208979
414246,3401246,0,0.014224101811751672,0.013000128764673538,0.015814632142268727,0.051309701287855725,0.0141891319978368,0.015268961340809123
414247,3401247,0,0.0035701868362428527,0.025351228302990407,0.00627367871670772,0.03699096272313341,0.00355556408199,0.0018892439381450177
414248,3401248,0,0.05664476667418397,0.05014773192432686,0.07048971588206326,0.012261183842885411,0.0566000605045066,0.04718859279037977
414249,3401249,0,0.009180763903400644,0.02713976620387884,0.017241511128038137,0.03442818864472427,0.0091533996514564,0.0059492779400189735
414250,3401250,0,0.0015979634783865617,0.004645527172250014,0.0014616341608264197,0.0036103784231938997,0.0015899156085727,0.0005016676182853604
414251,3401251,0,0.013017816521830363,0.008672058355398346,0.008820173066133304,0.0048451041235907984,0.0129844326901238,0.00899448442916278
414252,3401252,0,0.012994508040251889,0.007803809264918204,0.011366320100216274,0.029004771193318353,0.012961156153133,0.0076182635391479495
414253,3401253,0,0.004198041644559331,0.007293670048344065,0.005209845160268598,0.08539927369206629,0.0041816464985627,0.0055474002999916895
414254,3401254,0,0.01633996478156003,0.022303564999937662,0.017105174216761783,0.05948761989699147,0.0163025082653166,0.17522148785832736
414255,3401255,0,0.0713459870488073,0.0816125468966755,0.12534070640530054,0.03885311917936085,0.0713095543434991,0.07670287530473376
414256,3401256,0,0.001239606228505003,0.009396340897427267,0.0021065922224322983,0.020201987818669345,0.0012329962837871,0.0002435644017966809
414257,3401257,0,0.01630541600700487,0.037739507925056225,0.018961135148402884,0.013453220116335688,0.0162679972868697,0.012822341061752798
414258,3401258,0,0.033986600965087266,0.10957389948612474,0.07001450375602486,0.05838434050831198,0.0339387220907579,0.004690475335547509
414259,3401259,0,0.006648678847388373,0.011265651290687394,0.007036384784640838,0.106510273598156,0.0066263182405629,0.0013728311781712112
414260,3401260,0,0.012980288597250018,0.055445865985598766,0.023992412147063828,0.05450084054222516,0.0129469562230091,0.00559895104165312
414261,3401261,1,0.5675760049214306,0.017145064552222134,0.26161450348462256,0.031329573088142944,0.5682518859214304,0.7341591003663587
414262,3401262,0,0.005747895850899882,0.005206152510224392,0.004286076494670538,0.021827067029386357,0.005727575914937,0.003189508645929233
414263,3401263,0,0.002865220339879396,0.005558169587375969,0.0025583681505235937,0.014132659101600109,0.0028527457627227,0.0013892759621860267
414264,3401264,0,0.008199663799614215,0.007694000108747626,0.006246099600808986,0.008496773712179932,0.008174123513641,0.0058067749186439905
414265,3401265,0,0.024364731246382918,0.006526313659973095,0.009627615100788666,0.0032676722833268035,0.0243205952420733,0.014237784325280162
414266,3401266,0,0.029605582849590813,0.0057753564571504205,0.011690598216150917,0.03149835164910392,0.029558926508269,0.01436635268218448
414267,3401267,0,0.013495301039743666,0.0109477404595933,0.008997752682812043,0.008460334935572616,0.0134612738426745,0.01044290237346904
414268,3401268,0,0.0016207685281156294,0.0100985107388128,0.0024156956579937817,0.011006477157506106,0.001612632595032,0.0006023104579794002
414269,3401269,0,0.005446843826998796,0.2700050845857519,0.05210465982237918,0.023387478299523652,0.0054272423602047,0.0022703894530413573
414270,3401270,0,0.001097554623641864,0.00455627924944747,0.0012755876738178144,0.009249791488369548,0.0010915466163803,0.0003837606769192581
414271,3401271,0,0.0609097436648559,0.01036468934035433,0.04590630083415703,0.04528874120390575,0.0608670211557158,0.03396222525348628
414272,3401272,0,0.22240518863342953,0.03411222069215987,0.11567621149994259,0.045949243404051834,0.2225747852430277,0.5902808476590705
414273,3401273,0,0.002249949344844843,0.010359468677397241,0.003323451453140444,0.02504056324924278,0.0022395169309493,0.000825311521070978
414274,3401274,0,0.0810852888605383,0.21120484444822657,0.10362510172212012,0.008234268858434722,0.0810563271702339,0.051546292971506646
414275,3401275,0,0.001165986305355246,0.0049163476477193675,0.0014079224704082586,0.024113169886622668,0.001159685795195,0.0004528898868568742
414276,3401276,0,0.028902303363239228,0.015481739723851973,0.023805725875942024,0.026777974926472894,0.0288559143463354,0.027891548998087712
414277,3401277,1,0.9627595613929879,0.8741774937854742,0.9746217485933444,0.7272786346870567,0.9629820845223996,0.9999201863195025
414278,3401278,0,0.0185085857331556,0.011369827068466159,0.013219785107885698,0.011522914846411445,0.0184689279232383,0.015281556694574545
414279,3401279,0,0.004287002971872896,0.011721159227344737,0.007367954010048912,0.05931472744821586,0.0042703661369387,0.038836356863820386
414280,3401280,0,0.016337698550851144,0.008908511398953479,0.011924219036726863,0.01897155077059397,0.0163002445111148,0.0076179908946535264
414281,3401281,0,0.0030987946406451396,0.017449533681025683,0.0063365117075007875,0.0790600997120987,0.0030855877635779,0.002013486985122538
414282,3401282,1,0.9712151581413342,0.8922409117999198,0.9782620206086642,0.7438213105044806,0.9713972733032494,0.9999611998038344
414283,3401283,0,0.02664025609147688,0.021015863035481253,0.023009590317108,0.020797382718400235,0.0265948717157462,0.033844764918853444
414284,3401284,0,0.019742582703905474,0.04115080140244994,0.025244827975024173,0.01658231446057679,0.0197018134695138,0.015371630166980142
414285,3401285,0,0.007444697380818515,0.013732052011111657,0.012528678445643152,0.0868708680288795,0.0074206561825499,0.013984330724995275
414286,3401286,0,0.0029277310886232023,0.0049104430286233645,0.002615295779415177,0.016331999978507206,0.0029150583942121,0.0010778322027878175
414287,3401287,1,0.962001771058082,0.8734712677332573,0.9719139028625069,0.7438213105044806,0.9622277588471124,0.9999857408004172
414288,3401288,0,0.015187762501979054,0.020213081320616205,0.022730245819178412,0.09230814718102572,0.0151516157410083,0.27319462629949953
414289,3401289,1,0.9732720778821595,0.8880189403019362,0.9788524882995784,0.7272786346870567,0.9734438304219056,0.9999806568549132
414290,3401290,0,0.007458880745708777,0.00585307449944642,0.005826842846519411,0.008684695783651643,0.007434810563832,0.002474401542626056
414291,3401291,0,0.000614302351461856,0.008568229814157065,0.0011147475060854204,0.00989365559358325,0.0006105252958665,0.0001407957043596467
414292,3401292,1,0.9445647090545314,0.852091461210543,0.9615226949575595,0.7625183766741718,0.9448644480322884,0.9999978959006443
414293,3401293,0,0.002512800155860281,0.012347859786279997,0.004388544599933797,0.0463403152723671,0.0025014737544073,0.0023957917884841334
414294,3401294,0,0.0011577969618628806,0.006020056291040319,0.0015005528350810799,0.010150380936205718,0.0011515312028744,0.0004963998036212037
414295,3401295,1,0.9614418778319292,0.8787282931101883,0.9790651970435137,0.7728855453046863,0.9616704101102412,0.9999649872558505
414296,3401296,0,0.2661125105824434,0.16357364816019493,0.21596502302598472,0.04617602512799167,0.2663579993209133,0.6616164654366621
414297,3401297,0,0.00379081311926145,0.00486098501177096,0.002846488017936786,0.011735206864812197,0.003775553692437,0.0018227803097456263
414298,3401298,0,0.03555579617361777,0.01452650336328104,0.023402657627574687,0.012560386074550938,0.0355076524101301,0.05217608946502034
414299,3401299,0,0.011403195795446377,0.0068438042262819855,0.00783423854278891,0.029038428046582146,0.0113721499833725,0.007516852291865224
414300,3401300,0,0.0010247112866320041,0.007500378084415918,0.0016947177234848817,0.027531668057845755,0.0010190201353243,0.00031644995392288557
414301,3401301,0,0.001516131653736453,0.00423073541482857,0.0017361030523979565,0.01785065983597621,0.0015084029679452,0.0005900922797443292
414302,3401302,0,0.0032438478385293967,0.005531340968854886,0.003082987320341313,0.016830172065721252,0.003230196785978,0.001706429529346238
414303,3401303,1,0.9705082106675823,0.8943623128006414,0.978039737246338,0.7438213105044806,0.9706938358728464,0.9999947806001065
414304,3401304,0,0.027798715373412754,0.029996810702268305,0.05776999823751632,0.13388550656016943,0.0277527882967331,0.01978023742367594
414305,3401305,0,0.019121267005164214,0.018199909607870966,0.02388070765465084,0.05172461341602868,0.0190810452016717,0.028603515837439097
414306,3401306,0,0.0030913462669729845,0.004881101421274714,0.0031068977216237147,0.017557032285244963,0.0030781624118037,0.001837091006233843
414307,3401307,1,0.9313184747807101,0.8904963973090323,0.9591370325791542,0.7438213105044806,0.9316677300747797,0.9999880593709561
414308,3401308,0,0.013550616554766644,0.15718111276251318,0.026301533762698323,0.0055659414381783595,0.0135165161666488,0.00935329818287445
414309,3401309,0,0.059956448699548685,0.49448113963108903,0.12516795513574155,0.0081036233675115,0.0599132512057474,0.061291358974788386
414310,3401310,1,0.9585888884415577,0.8787527037230551,0.9707769636224752,0.7528631861812821,0.9588301891374652,0.9999997662355984
414311,3401311,0,0.0074477593328968195,0.008572675675968878,0.005557123027952139,0.007823770579976613,0.0074237118748043,0.006659060567931795
414312,3401312,0,0.017149005524524565,0.011837528823244075,0.0264595060800052,0.06856228386479644,0.017110689012166,0.008713544160714147
414313,3401313,0,0.0029130155561997925,0.011971402074404931,0.0031220116028877762,0.010593344887003713,0.0029003893568949,0.0016069127288746287
414314,3401314,0,0.0015059739509343814,0.004399045357469204,0.0015696327182532113,0.022495115816901612,0.0014982852412194,0.000695344321245494
414315,3401315,0,0.008529697755187356,0.004521442831342237,0.0055695137567664844,0.022018937990270097,0.0085035289029127,0.0027755719507106392
414316,3401316,1,0.9677619931326074,0.879012911370226,0.9755854327041334,0.7528631861812821,0.9679610159672424,0.9999991775776935
414317,3401317,0,0.003036729801280282,0.006445954240171109,0.0034491260790033935,0.027183598645226455,0.0030237154102209,0.0018092267489672777
414318,3401318,0,0.0028465745821251135,0.006296897375994701,0.003709988135978935,0.0539608126391769,0.0028341594101721,0.0007540697009156142
414319,3401319,0,0.010165891564651128,0.009693663480190138,0.0077432322575036105,0.027952060567470134,0.010136823364109,0.006818162640443717
414320,3401320,0,0.003697883547876923,0.005278971559717783,0.003204077881043887,0.022948042915584884,0.0036828903824931,0.0016252817579159614
414321,3401321,0,0.10505341357410918,0.007218311612479934,0.05535191699743828,0.04559456445030533,0.1050481034723334,0.08693964868268562
414322,3401322,0,0.0017121175811374467,0.005785617402760988,0.0015336553353035636,0.00893844536801424,0.0017036326234048,0.00052018738404719
