indice,TransactionID,y,score_raw,score_calibrado
438213,3425213,0,0.0007222226458711048,0.0011341552140024485
438214,3425214,0,0.004719972371837974,0.007867962458379651
438215,3425215,0,0.02006935996599083,0.03470447355902216
438216,3425216,0,0.006707662745602261,0.0112967548186055
438217,3425217,1,0.05051159493586365,0.08791886221275745
438218,3425218,0,0.009857122303950732,0.016776179424451514
438219,3425219,0,0.0020109539063894997,0.003264501285149023
438220,3425220,0,0.04494559981915522,0.07827787563922906
438221,3425221,0,0.0026801043132110565,0.004390532201708485
438222,3425222,0,0.03348847134243843,0.05828719314364462
438223,3425223,0,0.0012375656853935507,0.0019778695383070163
438224,3425224,0,0.005690862186630365,0.009539007569229102
438225,3425225,0,0.002804596495657134,0.004601024491275369
438226,3425226,0,0.015601569571800146,0.026845441924030978
438227,3425227,0,0.010782333272376642,0.018393044895288632
438228,3425228,0,0.009336479802777077,0.01586752294975432
438229,3425229,0,0.011645070573060117,0.019902864856874827
438230,3425230,0,0.0009881190065730095,0.001567690112992814
438231,3425231,0,0.0022163757340620057,0.0036091287165476884
438232,3425232,0,0.0010605336054377776,0.0016864588987283023
438233,3425233,0,0.001670091407288239,0.002695084851039006
438234,3425234,0,0.07271421818359212,0.12581926275797858
438235,3425235,0,0.003714417032430736,0.006146947232909883
438236,3425236,0,0.0012223574644363022,0.001952780612439074
438237,3425237,0,0.002623564023672412,0.004295027978144981
438238,3425238,0,0.009263624302912742,0.015740446823728292
438239,3425239,0,0.0037471863394941732,0.006202846864580279
438240,3425240,0,0.005970587723377936,0.010021861049175986
438241,3425241,0,0.0003977103944651575,0.0006124198198699749
438242,3425242,0,0.004767241836873794,0.007949126958311892
438243,3425243,0,0.0020953476125042405,0.0034059614140177306
438244,3425244,0,0.009313567917818035,0.01582755747757526
438245,3425245,0,0.0028767588588314045,0.004723163789463535
438246,3425246,0,0.0010175810415159457,0.001615979039534821
438247,3425247,0,0.0019170795370405638,0.003107362959573277
438248,3425248,0,0.001349453765631294,0.002162742855406316
438249,3425249,0,0.007531497102325821,0.012725589939678265
438250,3425250,0,0.005264991530409689,0.008805035847899392
438251,3425251,0,0.004196046574638298,0.006969856768137553
438252,3425252,0,0.002180560385093074,0.003548970374973597
438253,3425253,0,0.0025997399117746013,0.0042548040007227925
438254,3425254,0,0.14833261415066668,0.24713187412030083
438255,3425255,0,0.004621741652352014,0.007699363628961243
438256,3425256,0,0.00045137604816336313,0.0006979628987180902
438257,3425257,0,0.002523942584695536,0.004126903169176291
438258,3425258,0,0.010073045876522097,0.017153286767794818
438259,3425259,0,0.0027246484596787513,0.004465815338100959
438260,3425260,0,0.0010414867375819366,0.001655193880454364
438261,3425261,0,0.004048864279279277,0.006718090346606098
438262,3425262,0,0.07615942284254423,0.1316135947918845
438263,3425263,0,0.0016419130573337448,0.0026481637326534707
438264,3425264,0,0.006013433933688267,0.010095870857623365
438265,3425265,0,0.014670544326439303,0.02520964649087049
438266,3425266,0,0.008221574478144566,0.013925136442201363
438267,3425267,0,0.001287884743117176,0.00206094948018917
438268,3425268,0,0.0035386578005996076,0.005847367204541229
438269,3425269,0,0.011335232624082325,0.019360422294687634
438270,3425270,1,0.0032137911118769397,0.005294761460532134
438271,3425271,0,0.003036383464155811,0.0049936536117176165
438272,3425272,0,0.003889352741988574,0.006445518497330163
438273,3425273,0,0.0017588391844507109,0.0028430215368827165
438274,3425274,0,0.05168049019030076,0.08993694458417574
438275,3425275,0,0.009735606549628496,0.016564020465981398
438276,3425276,0,0.004640210734542528,0.007731055926416355
438277,3425277,0,0.004452563358265894,0.007409218802083374
438278,3425278,0,0.0008025411081931438,0.0012646433808093005
438279,3425279,0,0.003777223155622451,0.006254097284475643
438280,3425280,0,0.0049204205017567716,0.00821228870863938
438281,3425281,0,0.0033676784856028485,0.005556338074071927
438282,3425282,0,0.0056757214054679915,0.009512888606354823
438283,3425283,0,0.004840202153300687,0.008074445847821507
438284,3425284,0,0.000926229349479063,0.0014664031185705137
438285,3425285,0,0.02554340981454342,0.04433693010505941
438286,3425286,0,0.001147050348145905,0.001828694865034851
438287,3425287,0,0.003086776249957979,0.005079133061784455
438288,3425288,0,0.018181874614551785,0.03138305037658477
438289,3425289,0,0.0015233207215842861,0.0024509694378657397
438290,3425290,0,0.03237574269483906,0.056336863549045754
438291,3425291,0,0.0377043846085902,0.06566368463950373
438292,3425292,0,0.000854356933357259,0.001349051704275134
438293,3425293,0,0.0012053229061286352,0.0019246905177727805
438294,3425294,0,0.00190356077747692,0.0030847527584504124
438295,3425295,0,0.0008227810740126965,0.0012975941530690776
438296,3425296,0,0.019686843715463014,0.034031279837253514
438297,3425297,0,0.0008471075152344497,0.001337232208193559
438298,3425298,0,0.014300924213525818,0.024560522983783337
438299,3425299,0,0.004751377559242513,0.007921884659785695
438300,3425300,0,0.001300481350699886,0.002081763476125657
438301,3425301,0,0.026745598267392767,0.04645090643416208
438302,3425302,0,0.00428368584232229,0.007119885579915887
438303,3425303,0,0.010556739970815505,0.017998573190522525
438304,3425304,0,0.0058338976274926995,0.009785839146936206
438305,3425305,0,0.008648086510839079,0.014667612592940596
438306,3425306,0,0.01142769888222707,0.01952228146677823
438307,3425307,0,0.0007067484921981291,0.0011090676318012637
438308,3425308,0,0.013851620733197512,0.023771714878759495
438309,3425309,0,0.0007043214952645437,0.0011051344467401026
438310,3425310,0,0.0006144263059091749,0.0009597728971169895
438311,3425311,0,0.008644243830472033,0.01466091979598609
438312,3425312,0,0.0008507562328688927,0.0013431806952762272
438313,3425313,0,0.015626280549465875,0.026888871666267626
438314,3425314,0,0.0020460285277371136,0.003323271572400176
438315,3425315,0,0.003697263281221046,0.0061176909501359225
438316,3425316,0,0.0013606123824179478,0.002181207492805815
438317,3425317,0,0.0019867363655798084,0.0032239411147638843
438318,3425318,0,0.0046388031999633475,0.007728640528009996
438319,3425319,0,0.0005901866139899323,0.0009206910689932158
438320,3425320,0,0.010544290995064542,0.017976809140999816
438321,3425321,0,0.0063599529249161076,0.010694889978335407
438322,3425322,0,0.008017655229674589,0.013570434031085744
438323,3425323,0,0.010005019452428219,0.017034463569528185
438324,3425324,0,0.012106568338269457,0.020711234810004114
438325,3425325,0,0.0028699686419222806,0.0047116670609681985
438326,3425326,0,0.003763323457362314,0.006230379455423401
438327,3425327,0,0.0007277602571701177,0.0011431373473351262
438328,3425328,0,0.0016382517466009456,0.0026420689347943027
438329,3425329,0,0.008011453880093947,0.013559650222680329
438330,3425330,0,0.004428063135206284,0.007367224589272218
438331,3425331,0,0.00912189842870452,0.015493301217559112
438332,3425332,0,0.0029745898917991898,0.004888891712412085
438333,3425333,0,0.04055401741822936,0.07063672333781336
438334,3425334,0,0.015312682106545742,0.026337767134466207
438335,3425335,0,0.007508103825353471,0.01268496666649556
438336,3425336,0,0.003057087482707924,0.005028768145125103
438337,3425337,0,0.0016776786041492527,0.0027077228704019394
438338,3425338,0,0.04165423209540182,0.07255373086376456
438339,3425339,0,0.004931674315174074,0.008231631388459447
438340,3425340,0,0.0038615889570294665,0.006398107271176023
438341,3425341,0,0.0009029728529468303,0.0014283973909787779
438342,3425342,0,0.004426009823891505,0.00736370542779433
438343,3425343,0,0.006325752939640839,0.010635733475839536
438344,3425344,0,0.01420283826327697,0.024388296266761627
438345,3425345,0,0.0013264017452487128,0.0021246129557466954
438346,3425346,0,0.00035103638912968474,0.0005383270237955134
438347,3425347,0,0.0037115469039425875,0.006142051870737
438348,3425348,0,0.0027747432887055994,0.004550522914825532
438349,3425349,0,0.07282224363024623,0.12600131424235045
438350,3425350,0,0.0038970649982419305,0.006458690113414733
438351,3425351,0,0.0015508744668454122,0.002496744232213264
438352,3425352,0,0.002948630116994044,0.0048448995563780154
438353,3425353,0,0.0027312062730574073,0.004476901644291473
438354,3425354,0,0.014806632999749705,0.02544868861084272
438355,3425355,0,0.007943492543975793,0.013441480904019686
438356,3425356,0,0.03204666824043493,0.055759831098354126
438357,3425357,0,0.005041584149517479,0.008420600989567094
438358,3425358,0,0.013970906092028437,0.023981106530782666
438359,3425359,0,0.009233043620923812,0.01568711309545946
438360,3425360,0,0.005220510641368246,0.008728459900321315
438361,3425361,0,0.034529555784407404,0.06011072004928254
438362,3425362,0,0.09238921464009571,0.15857612631686976
438363,3425363,0,0.014370396032545649,0.024682514871277508
438364,3425364,0,0.0013444687660700276,0.0021544955146477547
438365,3425365,0,0.008418530460206346,0.014267902595167853
438366,3425366,0,0.00911904478332799,0.015488325715775396
438367,3425367,0,0.04872489874742469,0.08482965403398293
438368,3425368,0,0.00015885179120960941,0.00023730161060278267
438369,3425369,0,0.0064714097467632285,0.010887732024875361
438370,3425370,0,0.0016241532922597565,0.0026186039143074576
438371,3425371,0,0.007108105007878179,0.011990799535337392
438372,3425372,0,0.009107382661514044,0.015467992424713466
438373,3425373,1,0.36119635548564755,0.5256477790075199
438374,3425374,0,0.020942649850181693,0.03624145013188217
438375,3425375,0,0.0006978823022872969,0.001094701235016579
438376,3425376,0,0.00409802967278291,0.006802163992519775
438377,3425377,0,0.004521408682476812,0.00752725517157378
438378,3425378,0,0.009954001162268054,0.016945358469643946
438379,3425379,0,0.003746545962702234,0.006201754344215227
438380,3425380,0,0.0009401524421369288,0.0014891709031681188
438381,3425381,0,0.005514300011455254,0.009234534463194393
438382,3425382,0,0.012914573899513112,0.0221276303499985
438383,3425383,0,0.001949229440613292,0.003161153428122538
438384,3425384,0,0.0007099333206447288,0.0011142296191090477
438385,3425385,0,0.004898449568997722,0.008174529143237344
438386,3425386,0,0.018571669425467265,0.032068879257524024
438387,3425387,0,0.0060909243943584514,0.010229755668780783
438388,3425388,0,0.0034399488936552145,0.005679301712849835
438389,3425389,0,0.013307214116751538,0.022816353594535613
438390,3425390,0,0.015979539756595197,0.02750979351111391
438391,3425391,0,0.020268087687864252,0.03505422514225407
438392,3425392,0,0.0012826829176082325,0.0020523561172401963
438393,3425393,0,0.0036320703258797622,0.006006537141980025
438394,3425394,0,0.030431484150833323,0.05292605366537926
438395,3425395,0,0.027701320512396776,0.04813084692089051
438396,3425396,0,0.028858834396476116,0.0501646179674748
438397,3425397,0,0.011906524191613995,0.020360774569866343
438398,3425398,0,0.0030511433910771083,0.00501868610877618
438399,3425399,0,0.006044008666947147,0.01014869160846014
438400,3425400,0,0.0016040276548085375,0.0025851184228185193
438401,3425401,0,0.005298817024144555,0.008863279154131999
438402,3425402,0,0.0003400766013900987,0.0005209741598306662
438403,3425403,0,0.0024248001998561503,0.0039597830010779655
438404,3425404,0,0.004088631138140044,0.006786090188200223
438405,3425405,0,0.004622924779452695,0.007701393732588919
438406,3425406,0,0.001484220676195713,0.002386057353709824
438407,3425407,0,0.007043475604174415,0.01187872180864584
438408,3425408,0,0.0006412276261430395,0.0010030430864531442
438409,3425409,0,0.0014830050035081542,0.0023840399997139498
438410,3425410,0,0.0005480718183246083,0.0008529143359766999
438411,3425411,0,0.15468475962818032,0.25675390381852947
438412,3425412,0,0.00402771873803231,0.006681939731994276
438413,3425413,0,0.0010317854360838816,0.0016392763910012432
438414,3425414,0,0.02257169424328262,0.039108507625041845
438415,3425415,0,0.00187234928350326,0.0030325702388138928
438416,3425416,0,0.0016082170001050775,0.0025920876791229908
438417,3425417,0,0.003342244061856638,0.005513080789827981
438418,3425418,0,0.002643472518171853,0.004328649244390821
438419,3425419,0,0.00051691794097373,0.0008028856644078163
438420,3425420,1,0.008349694937637977,0.014148087636798465
438421,3425421,0,0.012912671450369095,0.022124293966804057
438422,3425422,1,0.008564649732788815,0.014522304433271953
438423,3425423,0,0.002155092358400494,0.003506210399160912
438424,3425424,0,0.0007488962158677372,0.0011774405186910715
438425,3425425,0,0.001349179757429009,0.0021622895026478604
438426,3425426,0,0.01345996292165814,0.023084359178160128
438427,3425427,0,0.0006341896500164529,0.0009916746336265064
438428,3425428,0,0.002918515044832631,0.004793879875899267
438429,3425429,0,0.0022942514506252673,0.003740035818482903
438430,3425430,0,0.003616579685178458,0.005980133853924852
438431,3425431,0,0.010639035951660238,0.01814245910167535
438432,3425432,0,0.0005948081853586552,0.0009281385041747501
438433,3425433,0,0.007057454164823978,0.011902960884895501
438434,3425434,0,0.005266760575175847,0.008808081686381466
438435,3425435,0,0.006378812425523766,0.010727514955966608
438436,3425436,0,0.008933152689582743,0.01516427822909304
438437,3425437,0,0.008507324379249946,0.01442248704060193
438438,3425438,0,0.018939806641066342,0.032716657446374114
438439,3425439,0,0.003639685074778582,0.0060195173942903845
438440,3425440,0,0.042580691207333335,0.07416662079775704
438441,3425441,0,0.003971734220571304,0.006586253412889197
438442,3425442,0,0.010231618856108694,0.017430325556806063
438443,3425443,0,0.028460386498779622,0.04946465325477132
438444,3425444,0,0.00487946033897331,0.008141897552890066
438445,3425445,0,0.7998531984488527,0.893132237675746
438446,3425446,0,0.0066127782646698266,0.011132440598985115
438447,3425447,0,0.022596208911858828,0.0391516498943232
438448,3425448,0,0.005312887984126179,0.008887510411713746
438449,3425449,0,0.0013474638823954433,0.0021594506145534475
438450,3425450,0,0.04230545682627643,0.07368759244450186
438451,3425451,0,0.027557614497881758,0.04787828429324016
438452,3425452,0,0.008272123691117,0.014013091966350496
438453,3425453,0,0.0037250317199201766,0.006165052826757717
438454,3425454,0,0.006352781855283922,0.010682485380373738
438455,3425455,0,0.015851129125085506,0.02728407285659647
438456,3425456,0,0.03176858415575195,0.055272124636248816
438457,3425457,0,0.010316375396299525,0.01757843306295879
438458,3425458,0,0.0193284774391779,0.03340061488681092
438459,3425459,0,0.01799850996063677,0.03106045107719407
438460,3425460,0,0.002432106049749818,0.0039720912990879
438461,3425461,0,0.012879259154504644,0.022065698884489178
438462,3425462,0,0.0025664317817059106,0.004198585827526016
438463,3425463,0,0.0024154491376994973,0.00394403071685226
438464,3425464,0,0.005643046935785546,0.00945652868948113
438465,3425465,0,0.021246431872291135,0.03677610955848589
438466,3425466,0,0.006629274039516925,0.011161002854317884
438467,3425467,0,0.0011925650421954362,0.001903660940242976
438468,3425468,0,0.0020226943327926066,0.0032841698381592755
438469,3425469,0,0.0018805633424626852,0.003046300758142374
438470,3425470,0,0.0035037289985599095,0.005787880723782652
438471,3425471,0,0.013300122775120446,0.022803912422581146
438472,3425472,0,0.010007855072546009,0.017039416315226662
438473,3425473,0,0.0014040152237127278,0.002253072949804207
438474,3425474,0,0.0007869103099335574,0.0012392146345444036
438475,3425475,0,0.026917733770406904,0.04675352570794193
438476,3425476,0,0.009028810920915129,0.015331013396524812
438477,3425477,0,0.02091117749535498,0.03618605848779228
438478,3425478,0,0.003224214422121564,0.00531246777114733
438479,3425479,0,0.023965277632616078,0.0415607707940514
438480,3425480,0,0.010823666554031133,0.018465335461555515
438481,3425481,0,0.001428015689987888,0.0022928424887014693
438482,3425482,0,0.002164214915609112,0.003521525120561827
438483,3425483,0,0.002927409054895667,0.004808946139383745
438484,3425484,0,0.01281905936526189,0.02196013182351605
438485,3425485,0,0.02061415875663277,0.0356633043031155
438486,3425486,0,0.002043523869999984,0.003319073796253108
438487,3425487,0,0.005380754726920986,0.009004405038883468
438488,3425488,0,0.0014036968697332182,0.002252545569634106
438489,3425489,0,0.01788394394478547,0.030858899852585345
438490,3425490,0,0.0959618382861304,0.16443591377872346
438491,3425491,0,0.001402737561076061,0.002250956416782118
438492,3425492,0,0.00028266109748098105,0.000430381296962783
438493,3425493,0,0.004585400011104071,0.007637012516309423
438494,3425494,0,0.00616419595564807,0.01035638946253476
438495,3425495,0,0.005630859701158772,0.009435509123466693
438496,3425496,0,0.0017557729003842256,0.0028379063229644953
438497,3425497,0,0.005215291461995342,0.008719475933818228
438498,3425498,0,0.0028977580643258045,0.0047587232180883385
438499,3425499,0,0.004913713615678887,0.00820076168697381
438500,3425500,1,0.1622059763405797,0.2680337446862251
438501,3425501,0,0.00432553086211891,0.007191549208776689
438502,3425502,0,0.005225688939896973,0.00873737372551829
438503,3425503,0,0.008445703207115726,0.014315205022130476
438504,3425504,0,0.00041682721178159073,0.0006428512190319476
438505,3425505,0,0.005877737600293061,0.009861522622714622
438506,3425506,0,0.0020337738703996295,0.0033027344099815824
438507,3425507,0,0.0023161370811427963,0.0037768493285459115
438508,3425508,0,0.010060236775165677,0.01713091172461727
438509,3425509,0,0.006348465588930644,0.010675019215464704
438510,3425510,0,0.037852850096258724,0.06592304915288154
438511,3425511,0,0.0019741315935924925,0.0032028362792188986
438512,3425512,0,0.009373568909228434,0.015932221916810364
438513,3425513,0,0.012483422203224433,0.021371680625800093
438514,3425514,0,0.012452533524853773,0.02131753652633721
438515,3425515,0,0.00564486638253615,0.009459666823238875
438516,3425516,0,0.035287222440753836,0.06143703984295801
438517,3425517,0,0.002000322967744268,0.0032466944632255266
438518,3425518,0,0.011353662090049413,0.019392680796472158
438519,3425519,0,0.004395805476270996,0.00731194342223614
438520,3425520,0,0.004509875180656074,0.007507477420585581
438521,3425521,0,0.017164913314750698,0.029594106924397994
438522,3425522,0,0.001858799141885384,0.003009924038655799
438523,3425523,0,0.01155702813369036,0.01974870293607683
438524,3425524,0,0.008499122898523321,0.014408207394728232
438525,3425525,0,0.001717433429535032,0.002773971395527285
438526,3425526,0,0.00449441668739581,0.007480971187744768
438527,3425527,0,0.0058487229964028845,0.009811431466989848
438528,3425528,0,0.09688304596884752,0.16594239978212474
438529,3425529,0,0.013822035620252852,0.02371978494560077
438530,3425530,0,0.06294875816867776,0.10926534435219454
438531,3425531,0,0.6972982405750108,0.8254827323784563
438532,3425532,0,0.0021698044703755935,0.0035309096929464837
438533,3425533,0,0.0007284960816547391,0.0011443310382217814
438534,3425534,0,0.0031227846365467307,0.005140237584384948
438535,3425535,0,0.018857919709514073,0.032572564171583364
438536,3425536,0,0.005591796902829973,0.009368144449040054
438537,3425537,0,0.0008479882366236612,0.0013386679688240303
438538,3425538,0,0.0032045964118128556,0.005279143588879273
438539,3425539,0,0.008140398954887537,0.013783915048211585
438540,3425540,0,0.5324258188669231,0.695503960777288
438541,3425541,0,0.0049657726745745475,0.008290245553374273
438542,3425542,0,0.0012784482138841681,0.002045361241464861
438543,3425543,0,0.00045122131592356993,0.0006977157569818065
438544,3425544,0,0.024539178245558603,0.04257046849558101
438545,3425545,0,0.01901631614904668,0.03285129026744446
438546,3425546,0,0.024022720759501518,0.041661839568885924
438547,3425547,0,0.00645019562743665,0.010851021311116956
438548,3425548,0,0.0025239634451932574,0.004126938353733199
438549,3425549,0,0.015720139867272092,0.0270538357881066
438550,3425550,0,0.005106368982278093,0.008532036904184616
438551,3425551,0,0.005632333110501206,0.009438050281262387
438552,3425552,0,0.009971601886046795,0.016976097766574393
438553,3425553,0,0.006111625439569595,0.010265529138838722
438554,3425554,0,0.004444058098232693,0.007394639791344885
438555,3425555,0,0.0067940437484405635,0.011446390694754826
438556,3425556,0,0.0006076635447815537,0.0009488641267419458
438557,3425557,0,0.014275621537603951,0.024516093357173592
438558,3425558,0,0.006604194919085821,0.011117579292997417
438559,3425559,0,0.004297365012272376,0.0071433103957913024
438560,3425560,0,0.0027863205843507944,0.004570105914880616
438561,3425561,0,0.001847882703429189,0.0029916832067945357
438562,3425562,0,0.023720342766383865,0.04112980515884792
438563,3425563,0,0.0025224275394016282,0.004124347826785188
438564,3425564,0,0.0041459611275096436,0.006884154239681273
438565,3425565,0,0.005634628874133549,0.009442009769279293
438566,3425566,0,0.0030883646595170665,0.005081828084245367
438567,3425567,0,0.010023262977414774,0.017066328487835125
438568,3425568,0,0.0029635220449064892,0.004870134457396093
438569,3425569,0,0.0061852234185943685,0.01039273758548274
438570,3425570,0,0.005032016669648662,0.008404147178583034
438571,3425571,0,0.022879285534946947,0.03964981459942329
438572,3425572,0,0.00400879517911309,0.0066495922714344975
438573,3425573,0,0.02230902054398918,0.03864623283700098
438574,3425574,0,0.026073663953861667,0.04526945217362604
438575,3425575,0,0.006416616349527731,0.010792918761801055
438576,3425576,0,0.019279895286032297,0.033315120820542
438577,3425577,0,0.020810703273022514,0.036009223058497866
438578,3425578,0,0.008745073161917917,0.014836554183489992
438579,3425579,0,0.00880786204030104,0.01494594671235124
438580,3425580,0,0.034554930393843414,0.06015514995847791
438581,3425581,0,0.001519972605832413,0.002445408993995698
438582,3425582,0,0.007490826566982979,0.012654965881386976
438583,3425583,0,0.02029861293116354,0.03510794858677312
438584,3425584,0,0.006442560700524863,0.010837809888350359
438585,3425585,0,0.015682477023668803,0.02698763972330526
438586,3425586,0,0.012001614057166833,0.020527352995124957
438587,3425587,0,0.005616842710505023,0.009411335152797132
438588,3425588,0,0.035571910657221345,0.06193522002198562
438589,3425589,0,0.0015298363545962006,0.0024617914864512084
438590,3425590,0,0.01151881039268606,0.019681789554226597
438591,3425591,0,0.05319107696240691,0.09254143613562202
438592,3425592,0,0.003643901680897858,0.006026705433697782
438593,3425593,0,0.039487581096898365,0.06877693194909643
438594,3425594,0,0.004873958281797144,0.008132443295924443
438595,3425595,0,0.015986838688935516,0.027522624064403853
438596,3425596,0,0.00169556469879957,0.0027375227966997917
438597,3425597,0,0.017780869425075462,0.030677570965706728
438598,3425598,0,0.08861586467628864,0.1523573043018543
438599,3425599,0,0.0071563769026438285,0.012074525896025028
438600,3425600,0,0.000891505977700662,0.0014096697451415848
438601,3425601,0,0.005387839393331915,0.00901660994430898
438602,3425602,0,0.0073604344101010155,0.012428598661671404
438603,3425603,0,0.006537973813824284,0.01100293866523344
438604,3425604,0,0.043411636058818114,0.07561214117290796
438605,3425605,0,0.004433123831453364,0.007375898282595309
438606,3425606,0,0.013213299490223944,0.022651595098551615
438607,3425607,0,0.004688780404701133,0.007814415762485804
438608,3425608,0,0.0013402494803706026,0.0021475157468915265
438609,3425609,0,0.009218408554172143,0.015661590264004085
438610,3425610,0,0.0028906561366961463,0.004746696179201022
438611,3425611,0,0.034927840593336465,0.060808014352804245
438612,3425612,0,0.0011051077085929143,0.0017596957092781474
438613,3425613,0,0.0036880671817667047,0.0061020082684773444
438614,3425614,0,0.0016564077016455853,0.002672296363728169
438615,3425615,0,0.003918605485422044,0.006495482528709434
438616,3425616,0,0.020802408516621542,0.03599462423513701
438617,3425617,0,0.0028715711854532845,0.004714380305791043
438618,3425618,0,0.0035117686667341724,0.005801571425556411
438619,3425619,0,0.0014778973270860685,0.0023755646067641833
438620,3425620,0,0.0019643918599951443,0.003186531349550519
438621,3425621,0,0.009675345581579974,0.016458826773791083
438622,3425622,0,0.0026183244633952952,0.004286180715546856
438623,3425623,0,0.001354406213127205,0.0021709372903000604
438624,3425624,0,0.006860062498574414,0.011560783412385188
438625,3425625,0,0.006961404207825547,0.011736430847258035
438626,3425626,0,0.0059302196299389,0.009952143717968624
438627,3425627,0,0.0035255779890062157,0.005825089306974514
438628,3425628,0,0.020852092705082856,0.03608206875317419
438629,3425629,0,0.0070478546663645305,0.011886315063140931
438630,3425630,0,0.00794263058837883,0.013439982297924827
438631,3425631,0,0.0007379392228314866,0.0011596536131929078
438632,3425632,0,0.0060855296529876025,0.01022043350421524
438633,3425633,0,0.003338957311380329,0.005507491573894613
438634,3425634,0,0.004197617012937096,0.006972544440177464
438635,3425635,0,0.00430404873165376,0.0071547566291324735
438636,3425636,0,0.0352863875621344,0.06143557873371291
438637,3425637,0,0.0037394656291932114,0.006189675228406268
438638,3425638,0,0.0036697993333894515,0.006070858225998511
438639,3425639,0,0.0005207826174437533,0.0008090865649964849
438640,3425640,0,0.005034051922407869,0.008407647265664774
438641,3425641,0,0.02044010185763764,0.03535696580886793
438642,3425642,0,0.03524299550497892,0.06135963776612026
438643,3425643,0,0.0065706807117434304,0.011059556767516097
438644,3425644,1,0.8368243615970821,0.9153538286754046
438645,3425645,0,0.025462960290821304,0.044195435886413524
438646,3425646,0,0.001973061272077689,0.0032010443727868766
438647,3425647,0,0.001194850561219413,0.0019074277811242757
438648,3425648,0,0.00652783728081169,0.01098539292310291
438649,3425649,0,0.0025614719626823033,0.0041902163864816905
438650,3425650,0,0.015436254423569058,0.02655491544210919
438651,3425651,0,0.06115015709750074,0.10619607015466803
438652,3425652,0,0.04956407608171079,0.08628126771187267
438653,3425653,0,0.0006114850165185308,0.000955027925915302
438654,3425654,0,0.005802568990580023,0.009731763338805979
438655,3425655,0,0.0024339684791971176,0.003975229144910408
438656,3425656,0,0.007693456675345198,0.013006914478817525
438657,3425657,0,0.004606372495010367,0.0076729932658263335
438658,3425658,0,0.0006705525832470369,0.0010504547962724507
438659,3425659,0,0.0008733301307091455,0.0013800009133398137
438660,3425660,0,0.006858593059386445,0.011558236990891013
438661,3425661,0,0.0012012423267189164,0.0019179634754963677
438662,3425662,0,0.0009905851150534752,0.0015717303743598653
438663,3425663,0,0.00027893773503483485,0.00042452605203253284
438664,3425664,0,0.0013942350236856864,0.002236872942875473
438665,3425665,0,0.0030342556323351582,0.0049900451487211615
438666,3425666,0,0.006824743795518073,0.011499582412506978
438667,3425667,0,0.014385657313417214,0.024709314422361496
438668,3425668,0,0.005043602931085172,0.008424072921993426
438669,3425669,0,0.0112395430071995,0.01919294303798194
438670,3425670,0,0.0019544880963221563,0.0031699543593676823
438671,3425671,0,0.17148165895577447,0.28177711174295006
438672,3425672,0,0.007631421914420168,0.01289914426961969
438673,3425673,0,0.027443777342335808,0.04767820581187279
438674,3425674,0,0.004367018012199674,0.007262618501841654
438675,3425675,0,0.012754839611743852,0.021847522754799353
438676,3425676,0,0.0022873873105416064,0.003728491919018995
438677,3425677,0,0.001773458863685404,0.0028674140500348348
438678,3425678,0,0.002858790031551649,0.004692741942104458
438679,3425679,0,0.17967247433698233,0.2937603133686043
438680,3425680,0,0.06278707735367858,0.10898969340497257
438681,3425681,0,0.020897479971073274,0.03616195072079047
438682,3425682,0,0.004502237558961196,0.007494381105603578
438683,3425683,0,0.008971856848096017,0.015231736495527042
438684,3425684,0,0.0020317344126817498,0.003299316917938486
438685,3425685,0,0.008377211900178401,0.014195981147945015
438686,3425686,0,0.009927972577305938,0.016899901909644445
438687,3425687,0,0.001871959490457307,0.0030319187115117026
438688,3425688,0,0.002700127197282972,0.004424367927345976
438689,3425689,0,0.004196172785113068,0.006970072765653186
438690,3425690,0,0.00486891648248282,0.008123780152168818
438691,3425691,0,0.002361275130139515,0.0038528083453836684
438692,3425692,0,0.0016463778822347203,0.002655596670786857
438693,3425693,0,0.007433563184959602,0.012555542917091128
438694,3425694,0,0.0013927740075005562,0.0022344532088747074
438695,3425695,0,0.0029574253985635147,0.004859803025554968
438696,3425696,0,0.0005231017523900244,0.0008128083538628301
438697,3425697,0,0.16980101606744977,0.2793006533985921
438698,3425698,0,0.0074138128651305,0.01252125557267872
438699,3425699,0,0.0053036157876367495,0.008871542803020268
438700,3425700,0,0.007616136674429092,0.012872592853129987
438701,3425701,0,0.007276540024053666,0.012283001191522657
438702,3425702,0,0.0013936748308783617,0.0022359451425165095
438703,3425703,0,0.015443811031306197,0.026568194874751292
438704,3425704,0,0.001842846413984745,0.0029832689308897983
438705,3425705,0,0.003947277804607388,0.006544465222267568
438706,3425706,0,0.006116811491126962,0.01027449161574243
438707,3425707,0,0.0035637497779621614,0.0058901110677585635
438708,3425708,0,0.005796462736987802,0.009721224284636544
438709,3425709,0,0.0010055549079851546,0.0015962624725462647
438710,3425710,0,0.0029233783723846113,0.004802118083253738
438711,3425711,0,0.0063329145549451534,0.010648120452932282
438712,3425712,0,0.017578638967814465,0.03032182364273004
438713,3425713,0,0.09004367437471342,0.1547140523117395
438714,3425714,0,0.011744636145967213,0.020077225537383506
438715,3425715,0,0.015819139973552627,0.02722784465631166
438716,3425716,0,0.040105127703755,0.06985408461018475
438717,3425717,0,0.0019388991038441206,0.003143866606625939
438718,3425718,0,0.027984809264247748,0.04862903389079612
438719,3425719,0,0.0029159918123465318,0.004789605817834622
438720,3425720,0,0.022130927916660718,0.038332804156836035
