indice,TransactionID,y,score_A_V4,score_B_GRU,score_C_fusion
427661,3414661,0,0.011637698031283627,0.02097174135585523,0.016350110931225972
427662,3414662,0,0.0033598468333379196,0.01053765122051787,0.004908900115296183
427663,3414663,0,0.004277130739744723,0.006678883650091972,0.005233513983079213
427664,3414664,0,0.0351544569040729,0.24434878260309165,0.0721453426953628
427665,3414665,0,0.016438404299997766,0.023679761827427065,0.015505048327896075
427666,3414666,0,0.03419809637276556,0.02255910836313132,0.041714827148893595
427667,3414667,0,0.006355997351961507,0.015958851222549197,0.009103319947374703
427668,3414668,0,0.009342727511464585,0.006221110004804739,0.010553107875281343
427669,3414669,0,0.010462881244178423,0.007029258967868158,0.011032853974453615
427670,3414670,0,0.005674988741169352,0.050609310646431045,0.010187929588485623
427671,3414671,0,0.0005106580252509167,0.0020221733201490426,0.0006686361109382563
427672,3414672,0,0.0006074654137935995,0.00386312782835836,0.0008501528752992156
427673,3414673,0,0.06170664231574972,0.01998679885820025,0.06188952256220477
427674,3414674,0,0.02443620500859895,0.010475648785724797,0.02668235710179282
427675,3414675,0,0.005293181378916313,0.004176935515839648,0.0033160772196605503
427676,3414676,0,0.0009682095307197236,0.004016863929335101,0.0012763575603404334
427677,3414677,0,0.0010673777409479872,0.020043450148108335,0.0019671725619742103
427678,3414678,0,0.03719345311033681,0.011658794248517547,0.03881829978028046
427679,3414679,0,0.0007774830874273257,0.013340882684816533,0.0014727927275019746
427680,3414680,0,0.006025850172474154,0.008610238228380978,0.0020177975254058976
427681,3414681,0,0.0032957567378333586,0.010992209644984817,0.004628713025419668
427682,3414682,0,0.0025323311375315774,0.0028129537522402033,0.002827210050050756
427683,3414683,0,0.03239435422130773,0.010590841576828545,0.03570450958691537
427684,3414684,0,0.0006051289846424866,0.0023509932147424873,0.0007828542703975182
427685,3414685,0,0.022458437472970157,0.003765556338523657,0.01227735347293089
427686,3414686,0,0.003947812147897425,0.006645087895509521,0.004911489356698794
427687,3414687,0,0.001768326127141829,0.003557092067865841,0.0013380774987499602
427688,3414688,0,0.00590066863860911,0.07613590814548002,0.012025879142911313
427689,3414689,0,0.010562235477100014,0.01616831418550445,0.013353074616010764
427690,3414690,0,0.006939144575978252,0.009933057781887706,0.008390454850323715
427691,3414691,0,0.05119420999884017,0.05977714486820283,0.07340619358775756
427692,3414692,0,0.0022683706988665875,0.00827160218005495,0.0032731738545405983
427693,3414693,0,0.05077401270676487,0.07152037304208556,0.07265947777286139
427694,3414694,0,0.00030195595801863775,0.0025018441799278157,0.0004288783341495041
427695,3414695,0,0.013938889023398519,0.014363339354723654,0.01744880860985048
427696,3414696,0,0.011933772331775613,0.07889515144895122,0.02233335909076111
427697,3414697,0,0.0024426437660802973,0.0074655359206552505,0.002494319869175886
427698,3414698,0,0.003612508679645722,0.01001258932717957,0.005274142978239848
427699,3414699,0,0.0008823903191565224,0.004739095642037978,0.0012336566210136679
427700,3414700,0,0.00661214858818626,0.010775371841598583,0.009027760588317883
427701,3414701,0,0.0021320644016305885,0.018955997254801134,0.001769139339506054
427702,3414702,0,0.003005437792882835,0.0052487919800891705,0.0015985198569515638
427703,3414703,0,0.004165130636231443,0.0036635869415974813,0.004466990851541248
427704,3414704,0,0.001852602880375087,0.005622054450833452,0.002383844173013196
427705,3414705,0,0.0005660484596640533,0.0029419515247393235,0.0007339862322057187
427706,3414706,0,0.028577361721469168,0.16156482445035586,0.05381635359993409
427707,3414707,0,0.02342951087536298,0.03626073450407191,0.03478874305394323
427708,3414708,0,0.00834635905813488,0.0279305395557183,0.008487137167697016
427709,3414709,0,0.005411241166087284,0.017086922557550597,0.004544001948595367
427710,3414710,0,0.0008471761521094315,0.006527510577515153,0.0013164471899076756
427711,3414711,0,0.024772543442558678,0.013661011121800657,0.021024824180994748
427712,3414712,0,0.007709709256160883,0.05886469649233427,0.014107819458437231
427713,3414713,0,0.014567631138190979,0.008508814949964862,0.01602058394433699
427714,3414714,0,0.002145733782451618,0.0029505475040741713,0.0014065856859220688
427715,3414715,0,0.003937055342059312,0.021445117843111868,0.006355373367625122
427716,3414716,0,0.005389363271519254,0.04687942545872439,0.010094524122373414
427717,3414717,0,0.0038048959205502727,0.012265231309360632,0.005615987636913136
427718,3414718,0,0.016368690156246365,0.02135190930810371,0.021935771886897715
427719,3414719,0,0.001960449560926624,0.012532085934933128,0.00300484624325784
427720,3414720,0,0.027891544455305867,0.015446760566762838,0.020362724226592018
427721,3414721,0,0.005725449019424909,0.006259334756367584,0.0023093206560585986
427722,3414722,0,0.000724706890319947,0.014827709708028774,0.0013496543981735417
427723,3414723,0,0.026021830576173684,0.00654044957581304,0.006777823608746846
427724,3414724,0,0.0032568786649427328,0.01474276605067118,0.00502606820312772
427725,3414725,0,0.0107360119435434,0.014124271879716805,0.00877723466400487
427726,3414726,0,0.043668359522053106,0.22173123241601359,0.08644924804958323
427727,3414727,0,0.008135872136399177,0.005210279226969208,0.008771674465653986
427728,3414728,0,0.0004810140168532733,0.002798237448099683,0.0006692042857889133
427729,3414729,0,0.0009266139847237284,0.0034567943926680444,0.0005196809000478584
427730,3414730,0,0.008360948114808803,0.0026231548464994187,0.008311098171518958
427731,3414731,0,0.0007008758386379132,0.005476824658824465,0.0010253380037331353
427732,3414732,0,0.000399268399258519,0.004044322138353399,0.0006045609366715183
427733,3414733,0,0.02874094490228423,0.0063520938305069215,0.02828524119512676
427734,3414734,0,0.0007380083986383256,0.0027893855041704655,0.0009147985288102522
427735,3414735,0,0.16231564848580124,0.4560192278622434,0.09670864354331735
427736,3414736,0,0.0004030781763644535,0.0026342998009466915,0.0005588773363398241
427737,3414737,0,0.17988330479265816,0.5135627147474332,0.11164010924478053
427738,3414738,0,0.7545655026588591,0.6261544510721498,0.7834904320234778
427739,3414739,0,0.138531142957391,0.5124336230420096,0.09206973843361244
427740,3414740,0,0.019424498177833097,0.03506247885622555,0.02988297759087419
427741,3414741,0,0.558619024790437,0.7353265190959777,0.4195535906881694
427742,3414742,0,0.0016205073931589173,0.002831963180087459,0.0014725895592006225
427743,3414743,0,0.6014247518574024,0.6168671119042151,0.44741370218347165
427744,3414744,0,0.009690291434822546,0.030500262840266707,0.012171993858247635
427745,3414745,0,0.7044780333604258,0.8205422977441514,0.5983552516535869
427746,3414746,0,0.012036867100545847,0.01867144123900727,0.0168447308296202
427747,3414747,0,0.046015550962945184,0.008180332327077912,0.04339571950350743
427748,3414748,0,0.002964424667360623,0.0068805280183485105,0.0038674077908042856
427749,3414749,0,0.006513217690627426,0.027900494857531856,0.006514723311382467
427750,3414750,0,0.0017967916563615604,0.01074099696228758,0.0028551247971245037
427751,3414751,0,0.20246144776775504,0.06699909520866588,0.23959730745199334
427752,3414752,0,0.0021087756990575885,0.002364744063472701,0.0010972890296414922
427753,3414753,0,0.00041960205731880534,0.007475687198522078,0.0007144179665485964
427754,3414754,0,0.0032351983831750116,0.003537734045407514,0.0019876100257814823
427755,3414755,0,0.009168824534444254,0.010990312028511369,0.010928620506084452
427756,3414756,0,0.0006118096208844977,0.004278216777339989,0.0008442259808839911
427757,3414757,0,0.008445346931338816,0.06564460020003791,0.015845002219637642
427758,3414758,0,0.000449950741492222,0.0227518016648797,0.0010232876072014624
427759,3414759,0,0.09091267909292214,0.015306389407327078,0.0940615898870036
427760,3414760,0,0.0205005155087581,0.02227854960733968,0.027920538761824897
427761,3414761,0,0.0027739351959505014,0.0035448455195773608,0.0030926928739444686
427762,3414762,0,0.010460181542085181,0.007758990759933156,0.01099723288426899
427763,3414763,0,0.10205506710364673,0.04417701356108418,0.1135795573737365
427764,3414764,0,0.0020711022697262804,0.007594293460174077,0.002965374849442364
427765,3414765,0,0.0003447535709950919,0.0030939455684773714,0.00047196373625553575
427766,3414766,0,0.006715977643697155,0.04194448836860675,0.01169134320340657
427767,3414767,0,0.00047450491134428795,0.01770295061124853,0.0010119202025457707
427768,3414768,0,0.09735158509904358,0.03492136394869404,0.10561335878505496
427769,3414769,0,0.0008848306747183046,0.0030442982006210267,0.0011661936560540633
427770,3414770,0,0.0032567109445198424,0.010101382603929206,0.004455647706834292
427771,3414771,0,0.011815794082822422,0.004052862775231663,0.011305586736651375
427772,3414772,0,0.0005311638499603562,0.002828447178612312,0.0007367925768857803
427773,3414773,0,0.08134221354179334,0.021325771078400464,0.08359183145881513
427774,3414774,0,0.003099897800339638,0.013513347993025853,0.004705432487715035
427775,3414775,0,0.00414120614670887,0.013262714019947965,0.0025156241195028453
427776,3414776,0,0.002608136196766534,0.002546610346463988,0.0028652202341378163
427777,3414777,0,0.00039183831617217805,0.016134193724505638,0.000838131227252189
427778,3414778,0,0.004662418462038955,0.02196835196653596,0.007047545373772295
427779,3414779,0,0.008782541003951164,0.0058305646227003296,0.004429698636552329
427780,3414780,0,0.0015542527059484819,0.008538802140138345,0.0023357413810801042
427781,3414781,0,0.0020291226945698113,0.008027550065732664,0.002799102383244296
427782,3414782,0,0.0185893222034752,0.0038121284720539768,0.008317139868726113
427783,3414783,0,0.00033956782129322325,0.0031830390939703353,0.00047642393901753215
427784,3414784,0,0.004936658513393944,0.0061455985288531075,0.0058490416489428996
427785,3414785,0,0.04690175174248514,0.08523623731677236,0.07455642797516321
427786,3414786,0,0.0013417818421326674,0.025282462068326038,0.0026029206609523197
427787,3414787,0,0.001273984225808984,0.004215124068289363,0.0010105417937903154
427788,3414788,0,0.0094600739730624,0.00854375521517566,0.011179972910150266
427789,3414789,0,0.0006897134802550385,0.005276630785352492,0.0010515648299191018
427790,3414790,0,0.003942042319551706,0.012295761388359513,0.005727682551687029
427791,3414791,0,0.0005865411829492662,0.0020848793763582965,0.0007357971613952255
427792,3414792,0,0.0013831404996995083,0.007750195071059942,0.0018976750497125456
427793,3414793,0,0.038458707888018584,0.006523745117395001,0.035297449590670216
427794,3414794,0,0.0006599575838716736,0.007978032538699185,0.0010285040541279057
427795,3414795,0,0.0037951141750465845,0.00523246221785727,0.004511114491424923
427796,3414796,0,0.0012158412385221938,0.007037123188323547,0.0018305748457164528
427797,3414797,0,0.01362208128248669,0.00915965665710227,0.004022555843245552
427798,3414798,0,0.0011684240975302625,0.005850612923823704,0.0016848592880344725
427799,3414799,0,0.0031275968480637233,0.003530682285091502,0.0016432603918919775
427800,3414800,1,0.5752949061947112,0.09518537322630878,0.4726846136235233
427801,3414801,0,0.07603641203733723,0.020290005204315183,0.07949227839901463
427802,3414802,0,0.007591508869611696,0.006300465728888878,0.004208105979836499
427803,3414803,0,0.0008611284280880543,0.005258286845644946,0.0012766146060372346
427804,3414804,0,0.014580636226686285,0.026209826733620746,0.018720085516480165
427805,3414805,0,0.0021905233102631288,0.004555412254152666,0.001544746196182677
427806,3414806,0,0.002009158196590735,0.002244305612365708,0.001475237246891335
427807,3414807,0,0.0020212151926138626,0.011295407283124507,0.003121419769776217
427808,3414808,0,0.008254327023249913,0.008041707936161437,0.00997647132044347
427809,3414809,0,0.003739047404801405,0.004183010892644306,0.004367892686859696
427810,3414810,0,0.028607338859084768,0.6647744210393386,0.058387366203381336
427811,3414811,0,0.0012307746489046527,0.0025147183122661665,0.0014572923852052108
427812,3414812,0,0.00044588987057198574,0.002817938032763659,0.0006042822348544556
427813,3414813,0,0.004851748069249925,0.012030592672930938,0.007027451016429261
427814,3414814,0,0.0026417008664383545,0.006782518186596301,0.0034858292642262817
427815,3414815,0,0.0027325827083140605,0.011424341114009001,0.003931778698849541
427816,3414816,0,0.0024634376642524744,0.0029454572422345023,0.0020653008696678295
427817,3414817,0,0.0160280961672648,0.007646063818908457,0.012994387652126934
427818,3414818,0,0.0006670838417792251,0.0028262427197480572,0.0009127572790436877
427819,3414819,0,0.018650122797824034,0.026588479413402085,0.016220498011750874
427820,3414820,0,0.004290773973769905,0.006713878531262266,0.005599869516735601
427821,3414821,0,0.005155497285982534,0.0027109942494523208,0.002617870838548082
427822,3414822,0,0.010785165753673888,0.033007415529795324,0.01055482705856915
427823,3414823,0,0.0009582298913068785,0.0045555891792991255,0.0013760697229527757
427824,3414824,0,0.001615273245253481,0.009923096762971177,0.0025850113666949755
427825,3414825,0,0.09640393859985677,0.055040425879632225,0.12601086411081164
427826,3414826,0,0.011244122939067814,0.012743723501926754,0.009312465575974333
427827,3414827,0,0.017324189609796585,0.019913581783615224,0.02282287471468082
427828,3414828,0,0.001661738168545444,0.01622606573290115,0.0029681725373025213
427829,3414829,0,0.011979856647304561,0.019222752971024853,0.009834719878544621
427830,3414830,0,0.029716644785505657,0.005027045722475438,0.027681971517720297
427831,3414831,0,0.0003205362576781974,0.002160620282225325,0.00044238316576546583
427832,3414832,0,0.0027397892755740357,0.009993733813396282,0.0038658120023229926
427833,3414833,0,0.003337665280608604,0.005762506934189829,0.004294066450952849
427834,3414834,0,0.3541543861927601,0.32667476668558554,0.3761175388648812
427835,3414835,0,0.0030027603274361578,0.006467250385227044,0.0038785659445363277
427836,3414836,0,0.0044690083591213195,0.022082604658349606,0.002030545502812499
427837,3414837,0,0.0013334167361353823,0.005920870740929996,0.0005082759472709813
427838,3414838,0,0.007262946874147071,0.003928607318124965,0.0051233665471879
427839,3414839,0,0.01060178662430004,0.008064229177570527,0.01166866310958493
427840,3414840,0,0.0014033513848398565,0.00660426272164051,0.002059172059379424
427841,3414841,0,0.7294055696075036,0.6121049986364664,0.7597058884922984
427842,3414842,0,0.015494034388447755,0.005090425974907329,0.016040903821911316
427843,3414843,0,0.0006080770154413105,0.00429835538451046,0.0009000611503777096
427844,3414844,0,0.009023342310406328,0.012874518633155705,0.00738256701308338
427845,3414845,0,0.01974099575354878,0.05126116137403202,0.03234732867648658
427846,3414846,0,0.006834756101420156,0.02475182251700919,0.010842309009757568
427847,3414847,0,0.0020230332588700942,0.0028278666909878655,0.0015141174113062039
427848,3414848,0,0.0032099891615254214,0.015641651158875086,0.005116927212326006
427849,3414849,0,0.004904208339531689,0.0034284075311466658,0.005114622859815537
427850,3414850,0,0.007013392968405702,0.005777421926465867,0.004928327085927495
427851,3414851,0,0.0011941426377334084,0.004183282561454792,0.0015710919486132337
427852,3414852,0,0.0006907828662269872,0.0027035498187441926,0.0008747182823182476
427853,3414853,0,0.002104905753629574,0.005108016473971284,0.0027499057173355807
427854,3414854,0,0.0069142011526201605,0.13195515086300091,0.01632200344130052
427855,3414855,0,0.3318071879552686,0.5078908527379322,0.45384281601239224
427856,3414856,0,0.007416797128891026,0.006666585383227553,0.008321750003509163
427857,3414857,0,0.0030694371924449263,0.011127614458184965,0.0040178728124206555
427858,3414858,0,0.003936114134088255,0.011574499478639168,0.0025193181766512518
427859,3414859,0,0.0014714337864684458,0.014969089449773746,0.002462762732106118
427860,3414860,0,0.0005971401315160814,0.0040488210754596535,0.0008505151716816241
427861,3414861,0,0.0005591941730467132,0.0033708910416337967,0.0007674477959960811
427862,3414862,0,0.0009669920966909493,0.0020894482937634756,0.0011803746172096838
427863,3414863,0,0.00112036785317525,0.00926665812725429,0.0017244557405700087
427864,3414864,0,0.005757634417748366,0.004346184029843974,0.005895355122091349
427865,3414865,0,0.020182497476216744,0.01377328400922698,0.010851919285894766
427866,3414866,0,0.004688174567737646,0.004896582446991746,0.005518342397961785
427867,3414867,0,0.002017518822164126,0.0030046929579371014,0.001382898840017881
427868,3414868,0,0.030102866789725617,0.015180233990372029,0.034213751852201865
427869,3414869,0,0.002726895127743694,0.003126478906164271,0.003066822873231025
427870,3414870,0,0.0037364350769226815,0.012718535166581616,0.005497227962543243
427871,3414871,0,0.06455268123125313,0.00828240852969618,0.03531004423490549
427872,3414872,0,0.007331588435452163,0.01404853930575839,0.00998035005502914
427873,3414873,0,0.02763526490549145,0.014910769748347933,0.031102821714231933
427874,3414874,0,0.0013693636522917033,0.004702249640665812,0.0009054489901379577
427875,3414875,0,0.011167929436157345,0.02599573419171326,0.01683015026922442
427876,3414876,0,0.008343261357361607,0.00826365654222327,0.010144129767043196
427877,3414877,0,0.01584455060024796,0.01044317210344576,0.011626340939361861
427878,3414878,0,0.019575948838742405,0.009410434675897344,0.013055156097248116
427879,3414879,0,0.013272140784840061,0.005829823878282948,0.007354021087592046
427880,3414880,0,0.002662120909099593,0.030795469308406882,0.005094058185315235
427881,3414881,0,0.0061568761283548575,0.027373367875387272,0.006125462901376328
427882,3414882,0,0.05667169914350748,0.034774840001292336,0.06412773100239771
427883,3414883,0,0.019241234259014868,0.04216214040051839,0.019197578281888974
427884,3414884,0,0.0005928903500521442,0.004312998104120233,0.0008566560436713233
427885,3414885,0,0.00022005270332671389,0.0027200033793286704,0.00034549005000047154
427886,3414886,0,0.0023428186151324194,0.006823826099394881,0.0030590297277917197
427887,3414887,0,0.002805085139009672,0.0035368155114892533,0.0032140749514782993
427888,3414888,0,0.014404154611656974,0.01866561837552309,0.019481636902841562
427889,3414889,0,0.0005229469920931248,0.0020588858317700017,0.0006541214354872371
427890,3414890,1,0.9542024941359432,0.777166738246701,0.929484834150859
427891,3414891,0,0.0006669851314220648,0.008678279993954728,0.001165197603573174
427892,3414892,0,0.001884090411048661,0.006166891202602675,0.0023594203049173436
427893,3414893,0,0.00015461084166423607,0.0019131731647167856,0.00023083845068957786
427894,3414894,0,0.0006734047441449446,0.005068871542660566,0.000785228425526212
427895,3414895,0,0.003321923026534564,0.00737639725865877,0.004563179157348471
427896,3414896,0,0.015452196243744285,0.14763723305101892,0.03304963524865572
427897,3414897,0,0.0009365092867087585,0.008175532208673765,0.001540405660948204
427898,3414898,0,0.020230485194973884,0.017719459781638257,0.026179071019235257
427899,3414899,0,0.023205830493748632,0.004741358881045803,0.02247493127610453
427900,3414900,0,0.0012530089407867498,0.0035897335403399745,0.0016142989554492934
427901,3414901,0,0.015228038829623453,0.017726763881770257,0.01880332249681464
427902,3414902,0,0.006352409491617826,0.003305568693321835,0.006615788183726677
427903,3414903,0,0.0016804017842580732,0.007953694837724032,0.00243437340430154
427904,3414904,0,0.007470151097378133,0.1831123732621373,0.018700204272518884
427905,3414905,0,0.04939891759736754,0.011426935543264643,0.03212934566326153
427906,3414906,0,0.0005735626762379568,0.002239038903348664,0.0007636840300880613
427907,3414907,0,0.000440107711204169,0.003220461772648355,0.0006314707421500343
427908,3414908,0,0.003159869539025388,0.007151029808196733,0.004048315175281978
427909,3414909,0,0.0022653987367144525,0.0034392160840565965,0.0011494933937233219
427910,3414910,0,0.0757975408141903,0.03018401560953284,0.08623052501814898
427911,3414911,0,0.0020394606947791295,0.005079688738715941,0.002692216258700711
427912,3414912,0,0.021280675105268636,0.005117849754216924,0.021077519093947783
427913,3414913,0,0.0005852713804843,0.0020934413242963117,0.000773787444581913
427914,3414914,0,0.0028138023863735614,0.004068227495078035,0.003282317073670022
427915,3414915,0,0.01791230939139515,0.02097942425502656,0.017213002411736813
427916,3414916,0,0.0006726941120167102,0.005466899002929362,0.001049825856385554
427917,3414917,0,0.012172838053921988,0.02201107988079628,0.018109846126701398
427918,3414918,0,0.001516578654725485,0.0034618046444372637,0.0018445532567493061
427919,3414919,0,0.002843813369408847,0.0032598599063559993,0.0016900903656815805
427920,3414920,0,0.001519537682754125,0.015168545648649442,0.002540562782256956
427921,3414921,0,0.0003772363316573787,0.0027588563084752983,0.000536613353362628
427922,3414922,0,0.44007136281045267,0.15919440641237056,0.40177608903147183
427923,3414923,0,0.00196969902321885,0.003620289655153769,0.002479660568169275
427924,3414924,0,0.0018190135014075647,0.0040951806235558245,0.001350901474808455
427925,3414925,0,0.529871979686646,0.16058554994999485,0.49426732383162897
427926,3414926,1,0.929733223985584,0.8259774831650932,0.9096300849603487
427927,3414927,0,0.05259863813979855,0.002854484130393579,0.023672835781050332
427928,3414928,0,0.000207867042100433,0.00301074584928231,0.0003028441869249955
427929,3414929,0,0.49734373381455227,0.1651316981917076,0.48213313737537283
427930,3414930,0,0.0011281878545962016,0.0031152075554064743,0.0014274975673124852
427931,3414931,0,0.011029158121084591,0.012977417939834706,0.014038809093055826
427932,3414932,0,0.0008020700150162386,0.010043357060820175,0.0013787807562825245
427933,3414933,0,0.004014034075199359,0.0024597330074963846,0.0033111964727019425
427934,3414934,0,0.04160178231396506,0.03705118885060871,0.03692072818428175
427935,3414935,0,0.0028293419342477247,0.006949016464885898,0.001707914731959947
427936,3414936,0,0.013410805305469113,0.0050185170678281625,0.013819579098027833
427937,3414937,0,0.00531960584686123,0.009453498048654127,0.004312881839389558
427938,3414938,0,0.05649773591021011,0.06647830113394697,0.0827157168617042
427939,3414939,0,0.0007402765757656098,0.008687022428135916,0.0005779021307318738
427940,3414940,0,0.0052089655761706904,0.011255399308014525,0.004415820361078301
427941,3414941,0,0.0007783446083107282,0.0039648067472954135,0.0010635674091221093
427942,3414942,0,0.0017067592508195643,0.020028478044664195,0.00296297457257813
427943,3414943,0,0.035316198997972045,0.033066466077570175,0.04667896247517431
427944,3414944,0,0.0008506718671059864,0.0025893012869243467,0.0010493020095776945
427945,3414945,0,0.17413559209645568,0.5542441318810357,0.2826989968362477
427946,3414946,0,0.00018493607350073978,0.003235976432063376,0.0003060646769872557
427947,3414947,0,0.0004439689628552607,0.0025828497083902908,0.0006054117852601815
427948,3414948,1,0.326380251274005,0.0035570684517310255,0.22858482417706674
427949,3414949,0,0.001916964662204511,0.00736413265978198,0.00265567561824151
427950,3414950,0,0.02351378506041047,0.041526505215566625,0.03457302656662282
427951,3414951,0,0.01074695654288076,0.003596520911306523,0.005393787353613661
427952,3414952,0,0.0004581988054784064,0.008844152121796752,0.0008220063606272108
427953,3414953,0,0.0002971426846428987,0.005248332989409964,0.0004877858820191239
427954,3414954,0,0.02965068316559067,0.02794990357729324,0.03865668913738623
427955,3414955,0,0.004591324389183954,0.010687239459285352,0.006258349485564944
427956,3414956,0,0.011983728651555258,0.00689344875341035,0.012999389246353929
427957,3414957,0,0.021027611062474336,0.01365886924110639,0.024456045788046207
427958,3414958,0,0.004647265276884079,0.005175813883359961,0.00554985348405331
427959,3414959,0,0.0010058113049980708,0.0027028740254355153,0.0013015836309140931
427960,3414960,0,0.0013355154620497045,0.008367049824441485,0.0019016088440440497
427961,3414961,1,0.14698558573556275,0.003799459460149761,0.10974738545817928
427962,3414962,0,0.004551753532627988,0.010968985893124079,0.006288543352897398
427963,3414963,0,0.009228393551841014,0.007370287649382342,0.010844361459084817
427964,3414964,0,0.0017477542184197344,0.004154573851894201,0.0022463998524815607
427965,3414965,0,0.03392813510394509,0.06567809400979906,0.03354163426719424
427966,3414966,0,0.005403956929360039,0.04581678303620186,0.010483952662159936
427967,3414967,0,0.000637491566405975,0.005807980994560383,0.0009879711956319564
427968,3414968,0,0.007091282462730825,0.009203660487986435,0.008841196198744445
427969,3414969,0,0.0038409112345347348,0.014660992531491612,0.00420111440166079
427970,3414970,0,0.008826725607886356,0.008929533232583772,0.01086937170788868
427971,3414971,0,0.0006351445020374063,0.004811580339423864,0.0009288371679201765
427972,3414972,0,0.0002952771687470078,0.002675665881575486,0.00043021695740883876
427973,3414973,0,0.09551753451955491,0.06763938208505989,0.13029315357781598
427974,3414974,0,0.004078751712749884,0.02956860384340497,0.007160736262938799
427975,3414975,0,0.02989943567943905,0.03840571090581614,0.03934909901104641
427976,3414976,0,0.00567910051419405,0.00975548043940755,0.007705497653597201
427977,3414977,0,0.0016780023795920768,0.004394291680101127,0.0021441134328550266
427978,3414978,1,0.01122425973462197,0.02252374958086078,0.016731775960099952
427979,3414979,0,0.0008014282437710227,0.0030152048844117392,0.0006089916612575923
427980,3414980,0,0.02383378444573545,0.005984424010221575,0.018798335511088865
427981,3414981,0,0.0009537205659387181,0.004323622029767995,0.001326368297804675
427982,3414982,0,0.00287707472548953,0.006843459944041947,0.00377952332161844
427983,3414983,0,0.001324391444304946,0.002606473196483811,0.0015753218960607004
427984,3414984,0,0.0012532175372897802,0.0058349879030828965,0.0018003626021719326
427985,3414985,0,0.0005062412069399199,0.0022527770659018127,0.00028914773926883995
427986,3414986,0,0.0017209115312216863,0.006727604474146858,0.0011308975117207615
427987,3414987,0,0.003679047616514797,0.0055266104892314465,0.0036783624802892295
427988,3414988,0,0.00026983506453136203,0.0028894765619266894,0.0003918296655052584
427989,3414989,0,0.0017905608562853058,0.003531345155941314,0.002160071545716566
427990,3414990,0,0.003000895025267099,0.07917746751471569,0.00644839874452974
427991,3414991,0,0.01585773453099075,0.07120492769617894,0.02906465200366532
427992,3414992,0,0.0013328307094025865,0.0034078752823379073,0.0016526436767530192
427993,3414993,0,0.002531938323692728,0.007003112447529261,0.0033833960468997244
427994,3414994,0,0.09253097294330466,0.05767009152012843,0.032493672140574706
427995,3414995,0,0.004088636825194611,0.009822526471378212,0.005781785034081268
427996,3414996,0,0.018550741795426266,0.010790242882864216,0.005502616912631761
427997,3414997,0,0.0015496316554539785,0.0025801025464732156,0.0018631593586542188
427998,3414998,0,0.22813655005276057,0.013554594108280079,0.13056786025971318
427999,3414999,0,0.02849140723811706,0.003484250900724406,0.0231217642882147
428000,3415000,0,0.00035387536903280754,0.0019407576407451993,0.00046874553731876545
428001,3415001,0,0.0014648152894009582,0.009343828823915833,0.0022395560714107495
428002,3415002,0,0.015148659822961106,0.045202392784652705,0.02446583928111869
428003,3415003,0,0.0005373877653342754,0.004136269765366894,0.00044899768865292806
428004,3415004,0,0.0057249464629344346,0.031950536421854435,0.009973989238832791
428005,3415005,0,0.03260622970385638,0.03293444380313018,0.0445778672179879
428006,3415006,0,0.003697350844126668,0.006072398062499392,0.004265342146309458
428007,3415007,0,0.0008358767613472495,0.002968952792315241,0.0010932831218652414
428008,3415008,0,0.004683876354260675,0.008999379971781468,0.0062771837059818324
428009,3415009,0,0.01014499509648134,0.10615583090111542,0.021175790625023578
428010,3415010,0,0.0020762219717626305,0.003907488894392296,0.0025578484841484767
428011,3415011,0,0.014249572584378086,0.023944058094119158,0.020075782499537474
428012,3415012,0,0.0008909298508460899,0.007522488647613553,0.0014439456753033563
428013,3415013,0,0.002529011248222529,0.004877661433308357,0.003124747972630279
428014,3415014,0,0.0020876751244208133,0.005724827368394597,0.0027226450917626965
428015,3415015,0,0.0011850801528545802,0.007339655652388417,0.00173406402081536
428016,3415016,0,0.017002857489854136,0.024221774500044747,0.024112619390554185
428017,3415017,0,0.015031973781108335,0.06528828456252324,0.01678727690564157
428018,3415018,0,0.022493932089304117,0.16480750097752547,0.04687017208678069
428019,3415019,0,0.0015799747348445286,0.009044447581004053,0.002474810445069996
428020,3415020,0,0.046880649932783854,0.005654409187461383,0.04071245565968171
428021,3415021,0,0.011360542871519927,0.06117969167828777,0.02080447205099105
428022,3415022,1,0.9497811327387573,0.9298829751080296,0.9668849011908237
428023,3415023,0,0.014593227284954269,0.02563763904126349,0.012450073174841227
428024,3415024,0,0.023905487854183255,0.01980266581618566,0.03133465352566344
428025,3415025,0,0.009385677498601227,0.050779429959137694,0.010489407670302136
428026,3415026,0,0.06857221493211961,0.12990668855112433,0.10572671224620836
428027,3415027,0,0.0009443152508031138,0.007084245219236601,0.0014744050918194889
428028,3415028,0,0.010526675597795831,0.016910011210117853,0.01475607860165331
428029,3415029,0,0.007864895376075714,0.006233475791180112,0.0025154355789327233
428030,3415030,0,0.010975191289163803,0.004139245259160782,0.005556665281550553
428031,3415031,0,0.011731401429735104,0.01867557132779353,0.015843449010067675
428032,3415032,0,0.021455789884755064,0.05384061856110322,0.0335223654091561
428033,3415033,0,0.011115906834226634,0.0033014449319304627,0.0057440804283780044
428034,3415034,0,0.0007062746544274631,0.0031118982191868042,0.0009236112088014605
428035,3415035,1,0.9240991954630036,0.8569097583459102,0.9326774462272116
428036,3415036,0,0.0071105434604621836,0.034659512782453286,0.007530689780549176
428037,3415037,0,0.022450018944185527,0.007831396244994522,0.011688895410175865
428038,3415038,0,0.026683919389672704,0.009032284918531667,0.028667707150864103
